"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","normlised_keyPress","age","gender","handedness","participant","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
4502,"P_F_michaeli.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"P_F_michaeli.png P_M_buji.png"
4453,"P_F_staiv.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,1,FALSE,"P_F_staiv.png P_M_lapid.png"
5262,"E_F_ninet.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-0.912044767483886,"21","M","right","8985",1,1,1,2,FALSE,"E_F_ninet.png P_F_staiv.png"
3572,"P_F_shaked.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"P_F_shaked.png P_M_buji.png"
5950,"P_F_regev.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,4,FALSE,"P_F_regev.png P_M_saar.png"
4683,"E_M_ido.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"E_M_ido.png E_M_liorA.png"
3543,"E_M_liorA.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_M_liorA.png P_M_buji.png"
7776,"P_M_lapid.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"P_M_buji.png P_M_lapid.png"
12453,"E_F_ninet.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_F_ninet.png P_F_michaeli.png"
7593,"E_M_liorA.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"E_M_liorA.png P_M_smut.png"
2846,"E_M_asi.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_M_asi.png E_M_liorA.png"
5081,"E_M_danker.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_M_danker.png P_M_gantz.png"
4684,"P_F_regev.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,1,FALSE,"P_F_regev.png P_M_smut.png"
3198,"E_F_ilanit.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"E_F_ilanit.png P_F_michaeli.png"
8081,"E_M_danker.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_M_danker.png P_M_benet.png"
6278,"E_M_yuda.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"E_M_yuda.png P_M_smut.png"
4239,"E_M_liorA.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.12664353630362,"21","M","right","8985",1,1,2,4,FALSE,"E_M_liorA.png P_M_saar.png"
3310,"E_M_danker.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_M_danker.png P_M_buji.png"
7253,"P_M_buji.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,4,FALSE,"P_M_buji.png P_M_saar.png"
4593,"E_F_shiri.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_F_shiri.png E_M_asi.png"
12150,"E_F_galit_gutman.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3",-1.93138891937764,"21","M","right","8985",1,1,3,1,FALSE,"E_F_galit_gutman.png E_F_ninet.png"
5512,"E_F_galit_gutman.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",1.12664353630362,"21","M","right","8985",1,1,3,2,FALSE,"E_F_galit_gutman.png E_M_liorA.png"
5517,"P_F_michaeli.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"P_F_michaeli.png P_M_gantz.png"
3174,"P_M_gantz.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"P_M_benet.png P_M_gantz.png"
6687,"E_F_ilanit.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_F_ilanit.png P_M_gantz.png"
7251,"P_M_gantz.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"P_M_buji.png P_M_gantz.png"
7616,"E_M_yuda.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_M_yuda.png P_M_buji.png"
3957,"E_F_ninet.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_F_ninet.png E_M_asi.png"
3089,"E_F_ilanit.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,1,FALSE,"E_F_ilanit.png P_M_smut.png"
5037,"P_F_michaeli.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"P_F_michaeli.png P_M_lapid.png"
5761,"E_F_ninet.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_F_ninet.png P_M_benet.png"
7158,"E_M_ido.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"E_M_ido.png P_F_staiv.png"
3179,"E_F_galit_gutman.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-0.912044767483886,"21","M","right","8985",1,1,3,2,FALSE,"E_F_galit_gutman.png P_F_staiv.png"
5169,"E_F_shiri.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-0.912044767483886,"21","M","right","8985",1,1,1,2,FALSE,"E_F_shiri.png P_F_staiv.png"
3898,"E_M_danker.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_M_danker.png P_M_smut.png"
5220,"E_F_galit_gutman.png","E_F_ilanit.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2",-2.9507330712714,"21","M","right","8985",1,1,3,2,FALSE,"E_F_galit_gutman.png E_F_ilanit.png"
5844,"P_M_benet.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"P_M_benet.png P_M_buji.png"
6059,"E_M_danker.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4",-0.912044767483886,"21","M","right","8985",1,1,1,2,FALSE,"E_M_danker.png E_M_ido.png"
5111,"E_M_yuda.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",1.12664353630362,"21","M","right","8985",1,1,2,1,FALSE,"E_M_yuda.png P_F_michaeli.png"
3141,"E_M_asi.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_M_asi.png P_F_staiv.png"
4803,"P_F_shaked.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,4,FALSE,"P_F_shaked.png P_M_saar.png"
4147,"P_M_gantz.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"P_M_gantz.png P_M_smut.png"
3902,"E_F_rotem_sela.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_F_rotem_sela.png P_F_regev.png"
3385,"P_F_staiv.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"P_F_staiv.png P_M_gantz.png"
5372,"E_M_danker.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,4,FALSE,"E_M_danker.png P_M_saar.png"
5154,"E_F_ilanit.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_F_ilanit.png E_M_liorA.png"
3579,"E_M_danker.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_M_danker.png P_F_michaeli.png"
4306,"E_F_ilanit.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3",-1.93138891937764,"21","M","right","8985",1,1,2,1,FALSE,"E_F_ilanit.png E_F_ninet.png"
5345,"E_F_ninet.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3",-1.93138891937764,"21","M","right","8985",1,1,1,1,FALSE,"E_F_ninet.png E_F_shiri.png"
6164,"E_F_rotem_sela.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_F_rotem_sela.png P_M_buji.png"
5270,"E_F_ninet.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,4,FALSE,"E_F_ninet.png P_M_saar.png"
2960,"E_M_liorA.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"E_M_liorA.png E_M_yuda.png"
3145,"E_F_rotem_sela.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_F_rotem_sela.png E_M_liorA.png"
4349,"E_F_ilanit.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"E_F_ilanit.png E_M_asi.png"
6951,"P_M_buji.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"P_M_buji.png P_M_smut.png"
8242,"E_M_asi.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_M_asi.png P_F_michaeli.png"
6892,"P_F_regev.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"P_F_regev.png P_M_gantz.png"
8671,"E_F_rotem_sela.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_F_rotem_sela.png P_M_gantz.png"
13449,"E_F_ninet.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_F_ninet.png P_M_gantz.png"
4305,"P_M_gantz.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"P_M_gantz.png P_M_lapid.png"
18377,"E_F_shiri.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_F_shiri.png E_M_yuda.png"
4257,"E_F_ilanit.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_F_ilanit.png P_M_buji.png"
19931,"E_F_galit_gutman.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3",-1.93138891937764,"21","M","right","8985",1,1,3,1,FALSE,"E_F_galit_gutman.png E_F_rotem_sela.png"
3732,"E_M_liorA.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.107299384409869,"21","M","right","8985",1,1,2,1,FALSE,"E_M_liorA.png P_F_michaeli.png"
2975,"E_F_ilanit.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_F_ilanit.png P_M_benet.png"
2581,"E_F_rotem_sela.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,1,FALSE,"E_F_rotem_sela.png P_M_smut.png"
3220,"P_M_lapid.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"P_M_benet.png P_M_lapid.png"
4587,"E_F_galit_gutman.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,3,1,FALSE,"E_F_galit_gutman.png E_M_asi.png"
7322,"E_F_shiri.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,1,2,FALSE,"E_F_shiri.png P_M_benet.png"
4828,"E_F_rotem_sela.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,1,FALSE,"E_F_rotem_sela.png E_M_asi.png"
3153,"E_M_yuda.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",1.12664353630362,"21","M","right","8985",1,1,2,2,FALSE,"E_M_yuda.png P_F_regev.png"
3747,"E_F_ilanit.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",1.12664353630362,"21","M","right","8985",1,1,2,1,FALSE,"E_F_ilanit.png P_M_lapid.png"
2962,"E_M_ido.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.107299384409869,"21","M","right","8985",1,1,2,2,FALSE,"E_M_ido.png P_M_gantz.png"
12358,"E_F_ninet.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_F_ninet.png E_M_yuda.png"
4571,"E_F_shiri.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-0.912044767483886,"21","M","right","8985",1,1,1,1,FALSE,"E_F_shiri.png P_F_michaeli.png"
6711,"E_F_ilanit.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",-0.912044767483886,"21","M","right","8985",1,1,2,2,FALSE,"E_F_ilanit.png P_F_regev.png"
4900,"E_F_rotem_sela.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.107299384409869,"21","M","right","8985",1,1,1,2,FALSE,"E_F_rotem_sela.png E_M_yuda.png"
4296,"E_F_ilanit.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png P_M_lapid.png"
3377,"E_M_ido.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_M_ido.png P_M_lapid.png"
2890,"E_M_yuda.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.424391040398157,"22","M","left","9057",1,1,3,2,FALSE,"E_M_yuda.png P_F_shaked.png"
4353,"E_M_danker.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,3,FALSE,"E_M_danker.png E_M_yuda.png"
2693,"E_M_yuda.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.424391040398157,"22","M","left","9057",1,1,3,2,FALSE,"E_M_yuda.png P_F_michaeli.png"
4408,"P_M_gantz.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"P_M_gantz.png P_M_smut.png"
2574,"E_M_yuda.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,3,2,FALSE,"E_M_yuda.png P_M_smut.png"
2139,"E_F_ilanit.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png P_M_gantz.png"
4892,"E_M_liorA.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_M_liorA.png P_M_smut.png"
3058,"E_M_asi.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_M_asi.png E_M_yuda.png"
3439,"E_F_shiri.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"E_F_shiri.png E_M_liorA.png"
2557,"E_F_shiri.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_shiri.png P_M_smut.png"
3075,"P_F_michaeli.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,3,FALSE,"P_F_michaeli.png P_M_buji.png"
2292,"E_M_yuda.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,3,3,FALSE,"E_M_yuda.png P_M_buji.png"
2921,"E_F_ilanit.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_F_ilanit.png P_M_saar.png"
2864,"E_M_ido.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"E_M_ido.png P_F_shaked.png"
2589,"E_F_ilanit.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png P_F_staiv.png"
2609,"E_M_danker.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,3,FALSE,"E_M_danker.png P_M_buji.png"
2489,"P_M_gantz.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"P_M_benet.png P_M_gantz.png"
3529,"E_F_ilanit.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,3,FALSE,"E_F_ilanit.png E_F_rotem_sela.png"
2894,"P_F_regev.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"P_F_regev.png P_M_buji.png"
2508,"P_F_shaked.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"P_F_shaked.png P_M_benet.png"
2658,"E_F_ilanit.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png E_F_ninet.png"
1920,"E_F_rotem_sela.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.424391040398157,"22","M","left","9057",1,1,3,2,FALSE,"E_F_rotem_sela.png E_M_ido.png"
2592,"P_F_shaked.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"P_F_shaked.png P_F_staiv.png"
3461,"E_F_shiri.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_shiri.png E_M_asi.png"
4572,"P_M_benet.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,3,3,FALSE,"P_M_benet.png P_M_saar.png"
2470,"P_F_shaked.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"P_F_shaked.png P_M_lapid.png"
3207,"P_M_benet.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",-1.75491430218697,"22","M","left","9057",1,1,3,3,FALSE,"P_M_benet.png P_M_buji.png"
5162,"E_F_galit_gutman.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_F_galit_gutman.png E_F_rotem_sela.png"
2440,"E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,3,3,FALSE,"E_F_rotem_sela.png P_M_benet.png"
3726,"E_M_ido.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_M_ido.png P_M_benet.png"
2156,"E_F_ilanit.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png E_M_ido.png"
2222,"E_F_galit_gutman.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_galit_gutman.png P_M_gantz.png"
3409,"E_F_ninet.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ninet.png P_F_regev.png"
5228,"P_M_buji.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",-1.75491430218697,"22","M","left","9057",1,1,3,3,FALSE,"P_M_buji.png P_M_saar.png"
4042,"P_F_regev.png","P_F_shaked.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"P_F_regev.png P_F_shaked.png"
2704,"E_M_asi.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_M_asi.png E_M_liorA.png"
3044,"P_M_lapid.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"P_M_lapid.png P_M_smut.png"
3436,"P_F_shaked.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",-1.75491430218697,"22","M","left","9057",1,1,2,3,FALSE,"P_F_shaked.png P_M_buji.png"
2438,"E_F_galit_gutman.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_F_galit_gutman.png P_M_buji.png"
3090,"E_M_asi.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_M_asi.png P_M_saar.png"
2136,"E_F_galit_gutman.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_galit_gutman.png P_F_staiv.png"
5077,"E_F_galit_gutman.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_galit_gutman.png E_F_shiri.png"
3875,"P_M_lapid.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"P_M_benet.png P_M_lapid.png"
3311,"E_F_shiri.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5",-1.75491430218697,"22","M","left","9057",1,1,2,2,FALSE,"E_F_shiri.png P_F_regev.png"
2475,"E_F_shiri.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_shiri.png E_M_danker.png"
3811,"E_M_liorA.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4",-3.9342196447721,"22","M","left","9057",1,1,2,2,FALSE,"E_M_liorA.png P_M_gantz.png"
2527,"E_F_ilanit.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.424391040398157,"22","M","left","9057",1,1,2,2,FALSE,"E_F_ilanit.png P_F_shaked.png"
2474,"E_F_ninet.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.424391040398157,"22","M","left","9057",1,1,2,3,FALSE,"E_F_ninet.png E_M_yuda.png"
