"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","normlised_keyPress","age","gender","handedness","participant","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
4018,"E_F_ilanit.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_F_staiv.png"
5924,"P_F_michaeli.png","P_F_regev.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_F_regev.png"
9671,"E_F_ninet.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png E_M_danker.png"
5170,"E_F_galit_gutman.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png E_F_shiri.png"
3587,"E_M_asi.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_asi.png P_F_staiv.png"
3539,"E_F_shiri.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_M_gantz.png"
4809,"E_M_ido.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png E_M_yuda.png"
4272,"E_F_ilanit.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2",-2.32602657024165,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png E_F_rotem_sela.png"
4904,"E_F_shiri.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_M_lapid.png"
3907,"E_F_ninet.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png E_M_liorA.png"
3872,"E_F_rotem_sela.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_gantz.png"
3488,"E_F_rotem_sela.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png P_F_staiv.png"
3627,"E_F_ninet.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_F_regev.png"
3540,"P_M_benet.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_benet.png P_M_saar.png"
4236,"P_M_lapid.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_lapid.png P_M_saar.png"
3340,"E_M_asi.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_asi.png P_F_shaked.png"
3774,"P_F_shaked.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_F_shaked.png P_M_buji.png"
4222,"E_F_ilanit.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png E_F_ninet.png"
4235,"E_M_liorA.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_liorA.png P_F_shaked.png"
3410,"E_F_ninet.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_F_michaeli.png"
4622,"E_M_danker.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png E_M_ido.png"
6572,"P_F_michaeli.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_M_gantz.png"
4105,"P_F_staiv.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_staiv.png P_M_lapid.png"
3466,"E_F_rotem_sela.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_lapid.png"
3723,"P_F_michaeli.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_F_staiv.png"
3595,"E_F_galit_gutman.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_F_shaked.png"
3839,"E_M_danker.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png P_F_regev.png"
6989,"P_F_regev.png","P_F_shaked.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_F_regev.png P_F_shaked.png"
3689,"E_F_shiri.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png E_M_ido.png"
3337,"E_F_galit_gutman.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_M_lapid.png"
7339,"E_F_ilanit.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png E_M_yuda.png"
3512,"E_M_asi.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_asi.png E_M_liorA.png"
3120,"E_M_ido.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_M_buji.png"
4191,"E_F_ilanit.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png E_F_shiri.png"
3330,"E_F_galit_gutman.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_M_gantz.png"
4948,"E_F_rotem_sela.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_ido.png"
3656,"E_F_ilanit.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_M_saar.png"
5638,"P_M_benet.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_benet.png P_M_smut.png"
3589,"P_F_staiv.png","P_M_gantz.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_staiv.png P_M_gantz.png"
6091,"P_F_michaeli.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_M_lapid.png"
3975,"E_F_ninet.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_M_lapid.png"
12110,"E_F_ninet.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_M_smut.png"
4689,"P_F_regev.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_F_regev.png P_M_lapid.png"
5072,"P_F_shaked.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_shaked.png P_M_saar.png"
3153,"E_M_danker.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png P_M_saar.png"
3910,"E_M_ido.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_M_gantz.png"
3835,"E_M_ido.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png E_M_liorA.png"
3806,"E_F_ilanit.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_F_michaeli.png"
4391,"E_F_ninet.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png E_M_ido.png"
5753,"P_M_gantz.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_gantz.png P_M_saar.png"
3138,"E_M_yuda.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_yuda.png P_F_michaeli.png"
3936,"P_F_shaked.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","2",-2.32602657024165,"22","F","right","30121",1,1,0,0,FALSE,"P_F_shaked.png P_F_staiv.png"
4489,"P_F_staiv.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_staiv.png P_M_saar.png"
5307,"P_F_michaeli.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_M_benet.png"
3856,"E_F_shiri.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_M_smut.png"
3587,"E_F_ilanit.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_M_gantz.png"
3641,"E_F_rotem_sela.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_danker.png"
3637,"P_M_gantz.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2",-2.32602657024165,"22","F","right","30121",1,1,0,0,FALSE,"P_M_gantz.png P_M_lapid.png"
3424,"E_F_shiri.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_F_staiv.png"
4969,"E_F_ninet.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png E_M_yuda.png"
3142,"E_F_ninet.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_M_benet.png"
3965,"E_M_ido.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_F_michaeli.png"
4540,"P_F_staiv.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_staiv.png P_M_smut.png"
4174,"P_F_regev.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_F_regev.png P_M_smut.png"
3301,"E_F_ninet.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_M_saar.png"
5339,"P_F_michaeli.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_M_saar.png"
4488,"E_M_ido.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_F_regev.png"
3487,"E_M_danker.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png P_F_michaeli.png"
2861,"E_M_ido.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_M_smut.png"
3737,"P_F_staiv.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_staiv.png P_M_buji.png"
3292,"E_F_ninet.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png P_F_shaked.png"
6777,"P_M_buji.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_M_buji.png P_M_smut.png"
3707,"E_F_rotem_sela.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png E_F_shiri.png"
9163,"E_F_galit_gutman.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_M_buji.png"
4589,"E_F_galit_gutman.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png E_M_yuda.png"
3341,"E_F_ilanit.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_M_smut.png"
5343,"E_F_galit_gutman.png","E_F_ninet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png E_F_ninet.png"
3321,"P_M_lapid.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_benet.png P_M_lapid.png"
3471,"E_M_liorA.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_liorA.png P_M_saar.png"
4372,"E_M_yuda.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"E_M_yuda.png P_M_lapid.png"
3239,"E_F_ilanit.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png E_M_liorA.png"
3449,"E_M_asi.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_asi.png P_M_smut.png"
4821,"E_F_ninet.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ninet.png E_M_asi.png"
3688,"E_M_danker.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png P_M_lapid.png"
7823,"E_M_liorA.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_M_liorA.png P_F_michaeli.png"
5315,"P_F_shaked.png","P_M_lapid.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_shaked.png P_M_lapid.png"
4057,"E_F_ilanit.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_ilanit.png P_M_buji.png"
4257,"P_M_gantz.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_buji.png P_M_gantz.png"
4823,"E_F_galit_gutman.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png E_M_ido.png"
3622,"P_F_regev.png","P_F_staiv.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_regev.png P_F_staiv.png"
3210,"E_F_shiri.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_M_benet.png"
4772,"E_M_liorA.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_liorA.png P_F_staiv.png"
4703,"P_F_michaeli.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",-0.758845547738412,"22","F","right","30121",1,1,0,0,FALSE,"P_F_michaeli.png P_M_buji.png"
3389,"E_M_asi.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_asi.png P_M_gantz.png"
3174,"E_M_danker.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_danker.png P_F_shaked.png"
3680,"E_F_galit_gutman.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_F_staiv.png"
4148,"P_M_gantz.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.0247449635132088,"22","F","right","30121",1,1,0,0,FALSE,"P_M_gantz.png P_M_smut.png"
4056,"E_F_galit_gutman.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_galit_gutman.png P_F_michaeli.png"
5512,"E_F_rotem_sela.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_yuda.png"
3524,"P_M_benet.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3",-1.54243605899003,"22","F","right","30121",1,1,0,0,FALSE,"P_M_benet.png P_M_buji.png"
3753,"E_M_yuda.png","P_M_gantz.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_yuda.png P_M_gantz.png"
4006,"E_F_shiri.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_F_shiri.png P_M_saar.png"
4808,"E_M_ido.png","P_F_staiv.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6",0.808335474764829,"22","F","right","30121",1,1,0,0,FALSE,"E_M_ido.png P_F_staiv.png"
14178,"E_F_ninet.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",0.0583746992374755,"23","M","right","29815",1,1,0,0,FALSE,"E_F_ninet.png E_M_yuda.png"
4399,"E_F_shiri.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4",0.0583746992374755,"23","M","right","29815",1,1,0,0,FALSE,"E_F_shiri.png E_M_yuda.png"
9668,"E_F_shiri.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4",0.0583746992374755,"23","M","right","29815",1,1,0,0,FALSE,"E_F_shiri.png P_F_michaeli.png"
3515,"E_M_ido.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6",1.90690684175753,"23","M","right","29815",1,1,0,0,FALSE,"E_M_ido.png P_M_lapid.png"
2855,"E_M_yuda.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3",-0.865891372022551,"23","M","right","29815",1,1,0,0,FALSE,"E_M_yuda.png P_M_benet.png"
4790,"E_F_shiri.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4",0.0583746992374755,"23","M","right","29815",1,1,0,0,FALSE,"E_F_shiri.png P_M_lapid.png"
3812,"P_M_lapid.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2",-1.79015744328258,"23","M","right","29815",1,1,0,0,FALSE,"P_M_benet.png P_M_lapid.png"
3715,"P_F_staiv.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.982640770497502,"23","M","right","29815",0,1,0,0,TRUE,"P_F_staiv.png P_M_benet.png"
6156,"E_F_galit_gutman.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6",1.90690684175753,"23","M","right","29815",1,1,0,0,FALSE,"E_F_galit_gutman.png E_M_asi.png"
10487,"E_M_liorA.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3",-0.865891372022551,"23","M","right","29815",1,1,0,0,FALSE,"E_M_liorA.png P_M_smut.png"
3915,"P_F_michaeli.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4",0.0583746992374755,"23","M","right","29815",1,1,0,0,FALSE,"P_F_michaeli.png P_M_buji.png"
8670,"E_F_ninet.png","E_F_rotem_sela.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_F_ninet.png E_F_rotem_sela.png"
4409,"E_M_yuda.png","P_F_regev.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_M_yuda.png P_F_regev.png"
2966,"E_F_rotem_sela.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_F_rotem_sela.png E_M_liorA.png"
2408,"P_M_buji.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"P_M_buji.png P_M_saar.png"
6236,"E_M_asi.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","2",-1.79015744328258,"23","M","right","29815",1,1,0,0,FALSE,"E_M_asi.png P_M_saar.png"
4211,"E_F_shiri.png","E_M_liorA.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_F_shiri.png E_M_liorA.png"
4014,"P_F_shaked.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"P_F_shaked.png P_M_saar.png"
4521,"E_F_galit_gutman.png","E_M_ido.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_F_galit_gutman.png E_M_ido.png"
2020,"E_M_yuda.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_M_yuda.png P_F_shaked.png"
2197,"E_F_rotem_sela.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"E_F_rotem_sela.png P_M_buji.png"
1718,"P_M_lapid.png","P_M_buji.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"P_M_buji.png P_M_lapid.png"
1773,"P_F_regev.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5",0.982640770497502,"23","M","right","29815",1,1,0,0,FALSE,"P_F_regev.png P_M_benet.png"
