"","E_F_galit_gutman.png","E_F_ilanit.png","E_F_ninet.png","E_F_rotem_sela.png","E_F_shiri.png","E_M_asi.png","E_M_danker.png","E_M_ido.png","E_M_liorA.png","E_M_yuda.png","P_F_michaeli.png","P_F_regev.png","P_F_shaked.png","P_F_staiv.png","P_M_benet.png","P_M_buji.png","P_M_gantz.png","P_M_lapid.png","P_M_saar.png","P_M_smut.png"
"P_F_michaeli.png",-0.541015426139404,-0.258068038959131,-0.461393023059266,-0.893375441614992,-0.45815136063232,-0.580499387778225,-0.718345035043364,-0.580923575291839,0.361127319464932,-0.0922407093881367,NA,-0.536692007751435,-0.608382301812207,-0.0242148888182394,0.494729961301843,0.429127722887379,0.638795789851983,0.555886092222855,-0.275420927302124,0.427406102971618
"P_F_regev.png",0.287669354029782,-0.406585818977354,-1.41730653276767,-0.806510237563597,-0.43763789233783,0.281465553882363,0.246616677243978,0.479033603952782,0.570724157226718,0.142316088445818,-0.536692007751435,NA,-1.63137818883854,-0.465629159956277,0.40139120936827,0.331793054256495,0.698706300689439,0.628604900078068,0.290873664165639,-0.164058528633237
"P_F_shaked.png",0.0859670705580604,-0.732021821781751,-1.47508881770093,-1.01386793899974,-0.48223581335131,0.255924623711037,0.383648528400365,0.255970915538113,0.644573859656147,0.119992725074202,-0.608382301812207,-1.63137818883854,NA,-0.928724339445345,0.29044392761592,0.716360798944026,0.623921278758855,0.84437304560731,0.307388477311651,0.365722602837478
"P_F_staiv.png",-0.160749292003202,-0.320388403935085,0.335728475360394,-0.731348646548938,-0.0433525844158235,0.30703914449457,0.584979316570021,0.627546391027205,0.540305905362193,0.495940199159489,-0.0242148888182394,-0.465629159956277,-0.928724339445345,NA,0.333950600950823,0.253671750146336,0.588641357872981,0.866290617340457,0.688802210852324,0.487255573764127
"P_M_benet.png",0.669419587294246,0.0576129739868504,0.721090128000318,0.283080390599497,0.509080991098636,-0.0682543173019983,0.271241386214904,0.356544772562157,0.341684087973179,0.30287902567398,0.494729961301843,0.40139120936827,0.29044392761592,0.333950600950823,NA,0.0278705506335958,-0.294447473498822,-0.207287252932121,-0.484558868001123,0.0248903878037768
"P_M_buji.png",0.681549961351852,0.547674161536335,0.62141979754579,0.676815231415982,0.739998252615286,-0.312631813525197,-0.269997760201721,0.49013948498494,-0.674486835952899,-0.526634074835743,0.429127722887379,0.331793054256495,0.716360798944026,0.253671750146336,0.0278705506335958,NA,-0.880420742898242,-0.12660573451973,-1.47055069937653,-0.0655635380695082
"P_M_gantz.png",0.636164006689825,0.417819730245576,0.441930553345518,0.520365829320051,0.599170267211715,0.062764135222169,0.334041149073788,0.0835015006068566,-0.441788911683736,0.127130826608535,0.638795789851983,0.698706300689439,0.623921278758855,0.588641357872981,-0.294447473498822,-0.880420742898242,NA,-0.814656880231794,-0.443498336399092,0.487600447993172
"P_M_lapid.png",0.719508460282905,0.551753083832278,0.852817040667544,0.810778024555681,0.130329327015135,-0.190102127176694,-0.38313152055403,0.0232385731862594,-0.570895432429484,-0.141073115534728,0.555886092222855,0.628604900078068,0.84437304560731,0.866290617340457,-0.207287252932121,-0.12660573451973,-0.814656880231794,NA,-0.420460560594356,0.0617359172294415
"P_M_saar.png",0.770028544129032,0.0752486118968869,0.593079271848153,0.421786221020943,0.310152067352534,-0.442266938311171,-0.284557057661256,-0.253290342060062,-0.0569517724133454,-0.024334537021617,-0.275420927302124,0.290873664165639,0.307388477311651,0.688802210852324,-0.484558868001123,-1.47055069937653,-0.443498336399092,-0.420460560594356,NA,-0.0529622777583686
"P_M_smut.png",0.684022038999916,0.628640764428862,0.522483985042215,0.429432279442684,0.125947248654567,0.0397841916759182,-0.97652782465871,-0.169272250686118,-0.311233228831251,-1.05285648226367,0.427406102971618,-0.164058528633237,0.365722602837478,0.487255573764127,0.0248903878037768,-0.0655635380695082,0.487600447993172,0.0617359172294415,-0.0529622777583686,NA
