pair,img_1,img_2,keyPressed
E_F_Kate_Winslet.jpg P_M_donald_trump.jpg,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,0.923134454
E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg,E_F_Kate_Winslet.jpg,P_M_george_Wbush.jpg,0.795047447
E_F_Kate_Winslet.jpg P_M_Tony_Blair.jpg,E_F_Kate_Winslet.jpg,P_M_Tony_Blair.jpg,0.869617522
E_F_keira_knightley.jpg E_F_sandra_bullock.jpg,E_F_keira_knightley.jpg,E_F_sandra_bullock.jpg,0.803813934
E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg,E_F_keira_knightley.jpg,E_M_Hugh_Grant.jpg,0.840191871
E_F_keira_knightley.jpg E_M_michael_caine.jpg,E_F_keira_knightley.jpg,E_M_michael_caine.jpg,0.88745404
E_F_keira_knightley.jpg E_M_nicolas_cage.jpg,E_F_keira_knightley.jpg,E_M_nicolas_cage.jpg,0.898928784
E_F_keira_knightley.jpg E_M_robert_de_niro.jpg,E_F_keira_knightley.jpg,E_M_robert_de_niro.jpg,0.913489446
E_F_keira_knightley.jpg E_M_tom_hankes.jpg,E_F_keira_knightley.jpg,E_M_tom_hankes.jpg,0.92977608
E_F_keira_knightley.jpg P_F_hillary_clinton.jpg,E_F_keira_knightley.jpg,P_F_hillary_clinton.jpg,0.886099122
E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg,E_F_keira_knightley.jpg,P_F_nicola_sturgeon.jpg,0.850060716
E_F_keira_knightley.jpg P_F_theresa_may.jpg,E_F_keira_knightley.jpg,P_F_theresa_may.jpg,0.901303366
E_F_keira_knightley.jpg P_M_bill_clinton.jpg,E_F_keira_knightley.jpg,P_M_bill_clinton.jpg,0.904165983
E_F_keira_knightley.jpg P_M_boris_johnson.jpg,E_F_keira_knightley.jpg,P_M_boris_johnson.jpg,0.973759247
E_F_keira_knightley.jpg P_M_david_cameron.jpg,E_F_keira_knightley.jpg,P_M_david_cameron.jpg,0.905825891
E_F_keira_knightley.jpg P_M_donald_trump.jpg,E_F_keira_knightley.jpg,P_M_donald_trump.jpg,0.960649751
E_F_keira_knightley.jpg P_M_george_Wbush.jpg,E_F_keira_knightley.jpg,P_M_george_Wbush.jpg,0.83780621
E_F_keira_knightley.jpg P_M_Tony_Blair.jpg,E_F_keira_knightley.jpg,P_M_Tony_Blair.jpg,0.82301949
E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg,E_F_sandra_bullock.jpg,E_M_Hugh_Grant.jpg,0.843267411
E_F_sandra_bullock.jpg E_M_michael_caine.jpg,E_F_sandra_bullock.jpg,E_M_michael_caine.jpg,0.94373513
E_F_sandra_bullock.jpg E_M_nicolas_cage.jpg,E_F_sandra_bullock.jpg,E_M_nicolas_cage.jpg,0.898012199
E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg,E_F_sandra_bullock.jpg,E_M_robert_de_niro.jpg,0.91813641
E_F_sandra_bullock.jpg E_M_tom_hankes.jpg,E_F_sandra_bullock.jpg,E_M_tom_hankes.jpg,0.868753895
E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg,E_F_sandra_bullock.jpg,P_F_hillary_clinton.jpg,0.863345101
E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg,E_F_sandra_bullock.jpg,P_F_nicola_sturgeon.jpg,0.874775782
E_F_sandra_bullock.jpg P_F_theresa_may.jpg,E_F_sandra_bullock.jpg,P_F_theresa_may.jpg,0.924401313
E_F_sandra_bullock.jpg P_M_bill_clinton.jpg,E_F_sandra_bullock.jpg,P_M_bill_clinton.jpg,0.93814601
