pair,img_1,img_2,keyPressed
E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg,E_M_Hugh_Grant.jpg,P_M_boris_johnson.jpg,0.3997733
E_M_Hugh_Grant.jpg P_M_david_cameron.jpg,E_M_Hugh_Grant.jpg,P_M_david_cameron.jpg,0.36130518
E_M_Hugh_Grant.jpg P_M_donald_trump.jpg,E_M_Hugh_Grant.jpg,P_M_donald_trump.jpg,0.43515503
E_M_Hugh_Grant.jpg P_M_george_Wbush.jpg,E_M_Hugh_Grant.jpg,P_M_george_Wbush.jpg,0.43847716
E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg,E_M_Hugh_Grant.jpg,P_M_Tony_Blair.jpg,0.40045398
E_M_michael_caine.jpg E_M_nicolas_cage.jpg,E_M_michael_caine.jpg,E_M_nicolas_cage.jpg,0.34511
E_M_michael_caine.jpg E_M_robert_de_niro.jpg,E_M_michael_caine.jpg,E_M_robert_de_niro.jpg,0.34916908
E_M_michael_caine.jpg E_M_tom_hankes.jpg,E_M_michael_caine.jpg,E_M_tom_hankes.jpg,0.3118655
E_M_michael_caine.jpg P_F_hillary_clinton.jpg,E_M_michael_caine.jpg,P_F_hillary_clinton.jpg,0.40439373
E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg,E_M_michael_caine.jpg,P_F_nicola_sturgeon.jpg,0.46449357
E_M_michael_caine.jpg P_F_tehresy_may.jpg,E_M_michael_caine.jpg,P_F_tehresy_may.jpg,0.4700665
E_M_michael_caine.jpg P_M_bill_clinton.jpg,E_M_michael_caine.jpg,P_M_bill_clinton.jpg,0.35012132
E_M_michael_caine.jpg P_M_boris_johnson.jpg,E_M_michael_caine.jpg,P_M_boris_johnson.jpg,0.3697186
E_M_michael_caine.jpg P_M_david_cameron.jpg,E_M_michael_caine.jpg,P_M_david_cameron.jpg,0.33850485
E_M_michael_caine.jpg P_M_donald_trump.jpg,E_M_michael_caine.jpg,P_M_donald_trump.jpg,0.4258113
E_M_michael_caine.jpg P_M_george_Wbush.jpg,E_M_michael_caine.jpg,P_M_george_Wbush.jpg,0.39536524
E_M_michael_caine.jpg P_M_Tony_Blair.jpg,E_M_michael_caine.jpg,P_M_Tony_Blair.jpg,0.23013389
E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg,E_M_nicolas_cage.jpg,E_M_robert_de_niro.jpg,0.3553657
E_M_nicolas_cage.jpg E_M_tom_hankes.jpg,E_M_nicolas_cage.jpg,E_M_tom_hankes.jpg,0.2670992
E_M_nicolas_cage.jpg P_F_hillary_clinton.jpg,E_M_nicolas_cage.jpg,P_F_hillary_clinton.jpg,0.30984765
E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg,E_M_nicolas_cage.jpg,P_F_nicola_sturgeon.jpg,0.3937332
E_M_nicolas_cage.jpg P_F_tehresy_may.jpg,E_M_nicolas_cage.jpg,P_F_tehresy_may.jpg,0.45465535
E_M_nicolas_cage.jpg P_M_bill_clinton.jpg,E_M_nicolas_cage.jpg,P_M_bill_clinton.jpg,0.27077472
E_M_nicolas_cage.jpg P_M_boris_johnson.jpg,E_M_nicolas_cage.jpg,P_M_boris_johnson.jpg,0.37031615
E_M_nicolas_cage.jpg P_M_david_cameron.jpg,E_M_nicolas_cage.jpg,P_M_david_cameron.jpg,0.28754622
E_M_nicolas_cage.jpg P_M_donald_trump.jpg,E_M_nicolas_cage.jpg,P_M_donald_trump.jpg,0.33818775
E_M_nicolas_cage.jpg P_M_george_Wbush.jpg,E_M_nicolas_cage.jpg,P_M_george_Wbush.jpg,0.29580444
E_M_nicolas_cage.jpg P_M_Tony_Blair.jpg,E_M_nicolas_cage.jpg,P_M_Tony_Blair.jpg,0.37476486
E_M_robert_de_niro.jpg E_M_tom_hankes.jpg,E_M_robert_de_niro.jpg,E_M_tom_hankes.jpg,0.3134045
E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg,E_M_robert_de_niro.jpg,P_F_hillary_clinton.jpg,0.4293847
E_M_robert_de_niro.jpg P_F_nicola_sturgeon.jpg,E_M_robert_de_niro.jpg,P_F_nicola_sturgeon.jpg,0.5275985
E_M_robert_de_niro.jpg P_F_tehresy_may.jpg,E_M_robert_de_niro.jpg,P_F_tehresy_may.jpg,0.5410911
E_M_robert_de_niro.jpg P_M_bill_clinton.jpg,E_M_robert_de_niro.jpg,P_M_bill_clinton.jpg,0.41599947
E_M_robert_de_niro.jpg P_M_boris_johnson.jpg,E_M_robert_de_niro.jpg,P_M_boris_johnson.jpg,0.5155716
E_M_robert_de_niro.jpg P_M_david_cameron.jpg,E_M_robert_de_niro.jpg,P_M_david_cameron.jpg,0.45006454
E_M_robert_de_niro.jpg P_M_donald_trump.jpg,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,0.5077039
E_M_robert_de_niro.jpg P_M_george_Wbush.jpg,E_M_robert_de_niro.jpg,P_M_george_Wbush.jpg,0.36761647
E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg,E_M_robert_de_niro.jpg,P_M_Tony_Blair.jpg,0.32838863
E_M_tom_hankes.jpg P_F_hillary_clinton.jpg,E_M_tom_hankes.jpg,P_F_hillary_clinton.jpg,0.33920836
E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg,E_M_tom_hankes.jpg,P_F_nicola_sturgeon.jpg,0.4832164
E_M_tom_hankes.jpg P_F_tehresy_may.jpg,E_M_tom_hankes.jpg,P_F_tehresy_may.jpg,0.4997214
E_M_tom_hankes.jpg P_M_bill_clinton.jpg,E_M_tom_hankes.jpg,P_M_bill_clinton.jpg,0.30627823
E_M_tom_hankes.jpg P_M_boris_johnson.jpg,E_M_tom_hankes.jpg,P_M_boris_johnson.jpg,0.46754754
E_M_tom_hankes.jpg P_M_david_cameron.jpg,E_M_tom_hankes.jpg,P_M_david_cameron.jpg,0.36873245
E_M_tom_hankes.jpg P_M_donald_trump.jpg,E_M_tom_hankes.jpg,P_M_donald_trump.jpg,0.38540262
E_M_tom_hankes.jpg P_M_george_Wbush.jpg,E_M_tom_hankes.jpg,P_M_george_Wbush.jpg,0.30838114
E_M_tom_hankes.jpg P_M_Tony_Blair.jpg,E_M_tom_hankes.jpg,P_M_Tony_Blair.jpg,0.3646019
P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg,P_F_hillary_clinton.jpg,P_F_nicola_sturgeon.jpg,0.3309701
P_F_hillary_clinton.jpg P_F_tehresy_may.jpg,P_F_hillary_clinton.jpg,P_F_tehresy_may.jpg,0.2779807
P_F_hillary_clinton.jpg P_M_bill_clinton.jpg,P_F_hillary_clinton.jpg,P_M_bill_clinton.jpg,0.14556372
P_F_hillary_clinton.jpg P_M_boris_johnson.jpg,P_F_hillary_clinton.jpg,P_M_boris_johnson.jpg,0.32722706
P_F_hillary_clinton.jpg P_M_david_cameron.jpg,P_F_hillary_clinton.jpg,P_M_david_cameron.jpg,0.2827084
P_F_hillary_clinton.jpg P_M_donald_trump.jpg,P_F_hillary_clinton.jpg,P_M_donald_trump.jpg,0.21390367
P_F_hillary_clinton.jpg P_M_george_Wbush.jpg,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,0.22827041
P_F_hillary_clinton.jpg P_M_Tony_Blair.jpg,P_F_hillary_clinton.jpg,P_M_Tony_Blair.jpg,0.40189588
P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg,P_F_nicola_sturgeon.jpg,P_F_tehresy_may.jpg,0.24885911
P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg,P_F_nicola_sturgeon.jpg,P_M_bill_clinton.jpg,0.37979817
P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg,P_F_nicola_sturgeon.jpg,P_M_boris_johnson.jpg,0.24961996
P_F_nicola_sturgeon.jpg P_M_david_cameron.jpg,P_F_nicola_sturgeon.jpg,P_M_david_cameron.jpg,0.24023819
P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg,P_F_nicola_sturgeon.jpg,P_M_donald_trump.jpg,0.40750927
P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg,P_F_nicola_sturgeon.jpg,P_M_george_Wbush.jpg,0.38378215
P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg,P_F_nicola_sturgeon.jpg,P_M_Tony_Blair.jpg,0.4280197
P_F_tehresy_may.jpg P_M_bill_clinton.jpg,P_F_tehresy_may.jpg,P_M_bill_clinton.jpg,0.34530967
P_F_tehresy_may.jpg P_M_boris_johnson.jpg,P_F_tehresy_may.jpg,P_M_boris_johnson.jpg,0.19689357
P_F_tehresy_may.jpg P_M_david_cameron.jpg,P_F_tehresy_may.jpg,P_M_david_cameron.jpg,0.19533163
P_F_tehresy_may.jpg P_M_donald_trump.jpg,P_F_tehresy_may.jpg,P_M_donald_trump.jpg,0.29686606
P_F_tehresy_may.jpg P_M_george_Wbush.jpg,P_F_tehresy_may.jpg,P_M_george_Wbush.jpg,0.3747815
P_F_tehresy_may.jpg P_M_Tony_Blair.jpg,P_F_tehresy_may.jpg,P_M_Tony_Blair.jpg,0.41258663
P_M_bill_clinton.jpg P_M_boris_johnson.jpg,P_M_bill_clinton.jpg,P_M_boris_johnson.jpg,0.29575855
P_M_bill_clinton.jpg P_M_david_cameron.jpg,P_M_bill_clinton.jpg,P_M_david_cameron.jpg,0.21991944
P_M_bill_clinton.jpg P_M_donald_trump.jpg,P_M_bill_clinton.jpg,P_M_donald_trump.jpg,0.23636293
P_M_bill_clinton.jpg P_M_george_Wbush.jpg,P_M_bill_clinton.jpg,P_M_george_Wbush.jpg,0.18244493
P_M_bill_clinton.jpg P_M_Tony_Blair.jpg,P_M_bill_clinton.jpg,P_M_Tony_Blair.jpg,0.40304685
P_M_boris_johnson.jpg P_M_david_cameron.jpg,P_M_boris_johnson.jpg,P_M_david_cameron.jpg,0.115024745
P_M_boris_johnson.jpg P_M_donald_trump.jpg,P_M_boris_johnson.jpg,P_M_donald_trump.jpg,0.35211003
P_M_boris_johnson.jpg P_M_george_Wbush.jpg,P_M_boris_johnson.jpg,P_M_george_Wbush.jpg,0.3579939
P_M_boris_johnson.jpg P_M_Tony_Blair.jpg,P_M_boris_johnson.jpg,P_M_Tony_Blair.jpg,0.3570584
P_M_david_cameron.jpg P_M_donald_trump.jpg,P_M_david_cameron.jpg,P_M_donald_trump.jpg,0.31164056
P_M_david_cameron.jpg P_M_george_Wbush.jpg,P_M_david_cameron.jpg,P_M_george_Wbush.jpg,0.24292976
P_M_david_cameron.jpg P_M_Tony_Blair.jpg,P_M_david_cameron.jpg,P_M_Tony_Blair.jpg,0.31936914
P_M_donald_trump.jpg P_M_george_Wbush.jpg,P_M_donald_trump.jpg,P_M_george_Wbush.jpg,0.27020276
P_M_donald_trump.jpg P_M_Tony_Blair.jpg,P_M_donald_trump.jpg,P_M_Tony_Blair.jpg,0.45023566
P_M_george_Wbush.jpg P_M_Tony_Blair.jpg,P_M_george_Wbush.jpg,P_M_Tony_Blair.jpg,0.35101354
