RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3459,Entertainment_ornaBanai.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2234,E_guri2-250x310.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,2,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2733,Entertainment_mushonov.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2367,Entertainment_ornaBanai.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2802,Politics_peretz.jpg,Politics_yehimovitz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
6094,Entertainment_HassonShaher.jpg,Entertainment_Ivri2.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3126,Entertainment_har_lev.jpg,Politics_benet.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2464,Entertainment_mushonov.jpg,Entertainment_ornaBanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2348,Entertainment_shimi.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3669,Entertainment_har_lev.jpg,Politics_lapid.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2704,Entertainment_ornaBanai.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2470,Entertainment_har_lev.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3090,E_katorza2-250x341.jpg,Entertainment_Ivri2.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2093,Entertainment_rita.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
4792,Entertainment_mushonov.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3791,Politics_liberman2.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2673,Entertainment_ornaBanai.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2903,Entertainment_har_lev.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
5497,Politics_yehimovitz.jpg,Politics_zamir.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3712,Entertainment_shani.jpg,Politics_lapid.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2735,Politics_benet.jpg,Politics_yehimovitz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
4321,Entertainment_ornaBanai.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2718,Entertainment_yanai.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2150,Politics_benet.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2158,Entertainment_ornaBanai.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3192,Politics_michaeliM.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2330,Entertainment_shimi.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3288,Politics_liberman2.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,2,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2236,Entertainment_Ivri2.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2198,Entertainment_HassonShaher.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3306,E_guri2-250x310.jpg,Entertainment_mushonov.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2803,Entertainment_Ivri2.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3743,Entertainment_shani.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3225,E_guri2-250x310.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2793,Entertainment_shani.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3798,E_guri2-250x310.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3841,Entertainment_ornaBanai.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2333,Entertainment_HassonShaher.jpg,Entertainment_mushonov.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
4811,Entertainment_shani.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
4308,E_guri2-250x310.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
3258,Entertainment_mushonov.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2467,Entertainment_ornaBanai.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
2696,Politics_smootch.jpg,Politics_yehimovitz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,3,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
4563,E_guri2-250x310.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
file,isFamiliar,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_yanai.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_lapid.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_shaked.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
E_guri2-250x310.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_shimi.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_peretz.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_michaeliM.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_ornaBanai.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_liberman2.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_benet.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_yehimovitz.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_smootch.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
E_katorza2-250x341.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_har_lev.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_HassonShaher.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_mushonov.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Politics_zamir.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_rita.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_Ivri2.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
Entertainment_shani.jpg,1,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
age: 28,gender: F,handedness: left,5e7347436a460d0008afbe91,"06/07/2022, 08:51:17"
