RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
4645,E_guri2-250x310.jpg,Entertainment_HassonShaher.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
11590,Entertainment_ornaBanai.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3071,Entertainment_shani.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2966,Entertainment_Ivri2.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2663,Entertainment_mushonov.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2374,Entertainment_har_lev.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
1943,Entertainment_rita.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2398,Entertainment_mushonov.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3111,E_katorza2-250x341.jpg,Politics_benet.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2056,Entertainment_shani.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3702,Entertainment_Ivri2.jpg,Entertainment_mushonov.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3358,Entertainment_rita.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2902,Entertainment_shimi.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2430,Entertainment_shani.jpg,Politics_benet.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
1904,Entertainment_Ivri2.jpg,Entertainment_rita.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2847,Entertainment_ornaBanai.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2110,Entertainment_rita.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
5687,Politics_benet.jpg,Politics_michaeliM.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2710,E_katorza2-250x341.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3792,Entertainment_shani.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3638,Entertainment_HassonShaher.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2790,Entertainment_shimi.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2030,Entertainment_har_lev.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3550,Politics_smootch.jpg,Politics_yehimovitz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
5278,Entertainment_HassonShaher.jpg,Entertainment_ornaBanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,3,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2910,Politics_michaeliM.jpg,Politics_peretz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3207,Entertainment_rita.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3751,Entertainment_ornaBanai.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2477,Politics_peretz.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
4079,Entertainment_shimi.jpg,Politics_benet.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3846,Politics_shaked.jpg,Politics_yehimovitz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2568,Entertainment_rita.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
5102,Entertainment_Ivri2.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3320,Entertainment_mushonov.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,4,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2423,Entertainment_ornaBanai.jpg,Entertainment_rita.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2783,E_guri2-250x310.jpg,Entertainment_Ivri2.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
4270,Entertainment_ornaBanai.jpg,Politics_lapid.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
4231,E_katorza2-250x341.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2710,Entertainment_HassonShaher.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3814,E_katorza2-250x341.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2517,Entertainment_yanai.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3640,Entertainment_HassonShaher.jpg,Entertainment_Ivri2.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2141,Entertainment_shimi.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3382,E_guri2-250x310.jpg,Entertainment_mushonov.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2767,Entertainment_HassonShaher.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2382,E_guri2-250x310.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
3135,Politics_peretz.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,4,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
2095,Entertainment_shani.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
5175,Politics_liberman2.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,4,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
file,isFamiliar,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_smootch.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_shimi.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_shaked.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_shani.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_rita.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_peretz.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_HassonShaher.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_zamir.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_lapid.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_benet.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_michaeliM.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
E_katorza2-250x341.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_yanai.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_har_lev.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
E_guri2-250x310.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_ornaBanai.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_Ivri2.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_liberman2.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Politics_yehimovitz.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
Entertainment_mushonov.jpg,1,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
age: 25,gender: F,handedness: right,5fd131a9a38b070be1ad92f0,"06/08/2022, 09:59:13"
