"","E_F_Dawn_Roma_French.png","E_F_Jennifer_Saunders.png","E_F_Julie_Walters.png","E_F_Sarah_Millican.png","E_M_Ewan_McGregor.png","E_M_Jimmy_Carr.png","E_M_Michael_McIntyr.png","E_M_Peter_Kay.png","E_M_Russell_Howard.png","E_M_Simon_Pegg.png","P_F_nicola_sturge.png","P_F_Theresa_May.png","P_M_david_camer.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png","P_M_Michael_Gove.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.12..png"
"P_F_nicola_sturge.png",-0.574040156358949,-0.471834431136397,-0.912478623262095,-0.0215664302697527,0.418545607821455,-0.348510856408008,-0.120650802962183,-0.582986912555412,-0.0531034753987194,-0.106486425688933,NA,-0.829687073747571,-0.37065149605438,0.25365233639942,0.730135811236736,-0.329795360285146,-0.412324995129645,0.0655682157572782,0.382178867510677,-0.0774466301370975
"P_F_Theresa_May.png",-0.548221126248255,-1.03190388865307,-1.07190774883219,-0.61406873593085,-0.0826191864525964,-0.462917046383556,-0.0720961175503918,0.233060104419308,-0.47953820542797,0.0586706168754199,-0.829687073747571,NA,0.369361209546484,0.377672266575851,0.619324566334225,0.285088639121484,-0.269588134099314,-0.638455781109491,0.80547130975609,-0.123212464463418
"P_M_david_camer.png",0.542702152157111,0.611144560734693,0.758911986420266,0.185374549696774,0.000138779712419083,-1.05002778900216,-0.0670637522127129,-1.69592757439034,-0.520623575680431,-0.37918302369497,-0.37065149605438,0.369361209546484,NA,-0.302984580241455,0.318649349666587,-1.26701562030057,-0.0493771082630812,-0.652762460615077,1.03945289670115,0.440965910310773
"P_M_Gordon_Brown.png",0.405051793884138,0.0137783094360034,0.326101350954061,0.552571991767343,0.435083568487956,-0.0115199177722006,-0.783756392273168,0.20289512302446,-0.437105613123011,-0.182058647169267,0.25365233639942,0.377672266575851,-0.302984580241455,NA,-0.269375119678687,-0.243048187225485,0.424109224856949,-0.515101877406188,0.727788788143892,-0.253291777931897
"P_M_jeremy_corbyn.png",0.834491043048809,0.727547934363329,0.717552549374955,0.901354785795801,-0.576898033404617,0.498513400812452,0.23034178583584,0.847622007595726,-0.493821703343061,-0.0710675291885196,0.730135811236736,0.619324566334225,0.318649349666587,-0.269375119678687,NA,0.345104402551724,0.456198797566666,0.650162929386343,0.927636134941955,0.0766601582837263
"P_M_keir_starmer.png",0.183168259489955,0.566151500968249,0.0331142710318808,-0.0100853110221797,-0.0728770169987692,-0.629631175523058,-0.25577801122055,-1.77280514001553,-0.402529618079402,-0.298449958218486,-0.329795360285146,0.285088639121484,-1.26701562030057,-0.243048187225485,0.345104402551724,NA,0.255991149402573,-1.64047052693329,0.79610344959444,-0.52993278306993
"P_M_Michael_Gove.png",0.207182666917158,-0.271501554903754,-0.409497186076541,-0.831725068721914,0.226559512194034,-0.703904527343063,-0.479020697103392,0.0609464104892917,-0.544025211994517,-1.16383494461473,-0.412324995129645,-0.269588134099314,-0.0493771082630812,0.424109224856949,0.456198797566666,0.255991149402573,NA,-0.887679948461772,0.189126032302794,-1.16355930617733
"P_M_nigel_farage.png",0.338522218712225,0.642712618167421,0.648548614906325,-0.398072501297541,0.0392712201309059,-1.63865332074216,-0.186938417606928,-0.816969680671167,0.307813887781137,-0.859477334509746,0.0655682157572782,-0.638455781109491,-0.652762460615077,-0.515101877406188,0.650162929386343,-1.64047052693329,-0.887679948461772,NA,0.60957875811073,-0.663729118422902
"P_M_Sajid_Javid.png",0.623998616420299,0.730074748004703,0.19611906973516,0.3889600843058,1.04465787640314,0.569618645304023,0.398575331799671,0.748135201822607,0.90576237884408,0.633390770585269,0.382178867510677,0.80547130975609,1.03945289670115,0.727788788143892,0.927636134941955,0.79610344959444,0.189126032302794,0.60957875811073,NA,0.783497721654641
"P_M_Tony_Blair(12).png",0.347068408351283,0.162038259014313,0.175611541908447,0.243375611028673,0.376009158485037,-0.655068020616849,-1.2836311196998,0.830801910311092,-0.0771281458938749,-0.89480326109056,-0.0774466301370975,-0.123212464463418,0.440965910310773,-0.253291777931897,0.0766601582837263,-0.52993278306993,-1.16355930617733,-0.663729118422902,0.783497721654641,NA
