"pair","img_1","img_2","keyPressed","fc8"
"P_M_david_camer.png P_M_keir_starmer.png","P_M_david_camer.png","P_M_keir_starmer.png",0.770362988,1.06208507
"P_M_david_camer.png P_M_Michael_Gove.png","P_M_david_camer.png","P_M_Michael_Gove.png",0.679444522,0.816565007
"P_M_david_camer.png P_M_nigel_farage.png","P_M_david_camer.png","P_M_nigel_farage.png",0.810061336,0.932172932
"P_M_david_camer.png P_M_Sajid_Javid.png","P_M_david_camer.png","P_M_Sajid_Javid.png",0.808673277,0.918825544
"P_M_david_camer.png P_M_Tony_Blair.png","P_M_david_camer.png","P_M_Tony_Blair.png",0.687711269,0.767368749
"P_M_Gordon_Brown.png P_M_jeremy_corbyn.png","P_M_Gordon_Brown.png","P_M_jeremy_corbyn.png",0.752810702,0.852461919
"P_M_Gordon_Brown.png P_M_keir_starmer.png","P_M_Gordon_Brown.png","P_M_keir_starmer.png",0.752796695,0.790214136
"P_M_Gordon_Brown.png P_M_Michael_Gove.png","P_M_Gordon_Brown.png","P_M_Michael_Gove.png",0.894025832,1.182335556
"P_M_Gordon_Brown.png P_M_nigel_farage.png","P_M_Gordon_Brown.png","P_M_nigel_farage.png",0.802058056,1.15923287
"P_M_Gordon_Brown.png P_M_Sajid_Javid.png","P_M_Gordon_Brown.png","P_M_Sajid_Javid.png",0.743502975,0.884737983
"P_M_Gordon_Brown.png P_M_Tony_Blair.png","P_M_Gordon_Brown.png","P_M_Tony_Blair.png",0.717805743,1.343564272
"P_M_jeremy_corbyn.png P_M_keir_starmer.png","P_M_jeremy_corbyn.png","P_M_keir_starmer.png",0.846009567,1.142581567
"P_M_jeremy_corbyn.png P_M_Michael_Gove.png","P_M_jeremy_corbyn.png","P_M_Michael_Gove.png",0.817845225,1.031552065
"P_M_jeremy_corbyn.png P_M_nigel_farage.png","P_M_jeremy_corbyn.png","P_M_nigel_farage.png",0.789224431,1.039853632
"P_M_jeremy_corbyn.png P_M_Sajid_Javid.png","P_M_jeremy_corbyn.png","P_M_Sajid_Javid.png",0.873983756,1.077344753
"P_M_jeremy_corbyn.png P_M_Tony_Blair.png","P_M_jeremy_corbyn.png","P_M_Tony_Blair.png",0.783442363,0.920393445
"P_M_keir_starmer.png P_M_Michael_Gove.png","P_M_keir_starmer.png","P_M_Michael_Gove.png",0.816864535,1.033132959
"P_M_keir_starmer.png P_M_nigel_farage.png","P_M_keir_starmer.png","P_M_nigel_farage.png",0.826421425,1.013521865
"P_M_keir_starmer.png P_M_Sajid_Javid.png","P_M_keir_starmer.png","P_M_Sajid_Javid.png",0.856114924,1.119648911
"P_M_keir_starmer.png P_M_Tony_Blair.png","P_M_keir_starmer.png","P_M_Tony_Blair.png",0.764493555,0.900238678
"P_M_Michael_Gove.png P_M_nigel_farage.png","P_M_Michael_Gove.png","P_M_nigel_farage.png",0.621048301,0.639390349
"P_M_Michael_Gove.png P_M_Sajid_Javid.png","P_M_Michael_Gove.png","P_M_Sajid_Javid.png",0.743504524,0.801320419
"P_M_Michael_Gove.png P_M_Tony_Blair.png","P_M_Michael_Gove.png","P_M_Tony_Blair.png",0.687998742,0.692889869
"P_M_nigel_farage.png P_M_Sajid_Javid.png","P_M_nigel_farage.png","P_M_Sajid_Javid.png",0.682793319,0.803200811
"P_M_nigel_farage.png P_M_Tony_Blair.png","P_M_nigel_farage.png","P_M_Tony_Blair.png",0.703727156,0.406541705
"P_M_Sajid_Javid.png P_M_Tony_Blair.png","P_M_Sajid_Javid.png","P_M_Tony_Blair.png",0.811351746,1.151933774
