"","E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg","E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","P_M_david_cameron.jpg","P_M_donald_trump.jpg","P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg"
"E_M_tom_hankes.jpg",-0.520837034209214,-0.511884740318241,-0.25757045266236,-0.403443942389656,-0.298304667595273,-0.620009327881497,-0.968558424549048,-0.947322843018203,-0.934377019968152,-0.963600254335111,NA,0.66038973687273,1.03366374527174,0.890255301346443,0.350625569924326,0.726504168798437,0.4770177996755,0.735625226893889,0.498120641391616,0.496594314577962
"P_F_hillary_clinton.jpg",0.204003552905455,0.179042757196576,0.25849560329637,0.444626332046668,0.666261306688072,0.395226821567695,0.665501600860306,0.463130979850589,0.772375706954111,0.559116028502554,0.66038973687273,NA,-0.830059247327758,-1.11212434601843,-1.37338301049686,-0.457948502953336,-0.82634796067077,-0.442471995531521,-0.833798077113574,-0.645604369359165
"P_F_nicola_sturgeon.jpg",0.657834621249309,0.650848859991118,0.274500822143055,0.610235208666407,0.578165764590312,0.589595464329349,0.745789063792395,0.939436449154783,0.73434389437351,0.978050964968148,1.03366374527174,-0.830059247327758,NA,-1.10653729679917,-0.311239462800214,-0.499388395225233,-0.573150695419739,-0.0198982123505474,-0.314656029449534,-0.674169399328811
"P_F_tehresy_may.jpg",0.722040289957764,0.801821065454016,0.0786154540684803,0.460727218095161,0.634528371315307,0.560595231660469,0.528094686178711,0.490213723057206,0.914761618916954,0.891144235074935,0.890255301346443,-1.11212434601843,-1.10653729679917,NA,-0.484487936125318,-1.07080542411887,-1.04983679036825,-0.463382452284959,-0.787640708829952,-0.744404471578756
"P_M_bill_clinton.jpg",0.7371206760706,0.705265418016751,0.883356211874616,0.950389095823843,0.800807759962393,0.810494396672355,0.356797621981893,0.216236277371634,0.246886898265813,0.273210101145549,0.350625569924326,-1.37338301049686,-0.311239462800214,-0.484487936125318,NA,-1.0241656900468,-1.05293238516311,-0.82485092888864,-1.13052175684815,-0.926055495684075
"P_M_boris_johnson.jpg",0.97658952056952,1.00276150253769,0.51596250053019,0.852054940418925,0.959050479781234,0.980002171614391,0.292667620307584,0.372106987667312,0.734710874952355,0.614720444385937,0.726504168798437,-0.457948502953336,-0.499388395225233,-1.07080542411887,-1.0241656900468,NA,-1.29213307103175,-1.2860127226966,-1.01004142586545,-1.00575277405908
"P_M_david_cameron.jpg",0.9813004149225,1.0132329732974,0.673660228658403,0.976544582007686,0.683472252434675,0.951615845205065,-0.177501526986026,0.0840720686704025,0.193185920826524,0.552836342872676,0.4770177996755,-0.82634796067077,-0.573150695419739,-1.04983679036825,-1.05293238516311,-1.29213307103175,NA,-0.719474435592451,-0.93526223405155,-1.19896127553576
"P_M_donald_trump.jpg",0.997819182726312,1.06257360642359,0.887076290787134,0.979045194026332,1.08067406416571,1.03074463032369,0.668503959346462,0.468655755135085,0.720193266068076,0.398548300675315,0.735625226893889,-0.442471995531521,-0.0198982123505474,-0.463382452284959,-0.82485092888864,-1.2860127226966,-0.719474435592451,NA,-0.887064217021286,-0.499422097409333
"P_M_george_Wbush.jpg",1.03871644206672,0.928863554986955,0.849304556361101,1.08140152799929,1.07577059464469,0.913705199770317,0.465853231169352,0.424803073006945,0.558624232341722,0.361764962344396,0.498120641391616,-0.833798077113574,-0.314656029449534,-0.787640708829952,-1.13052175684815,-1.01004142586545,-0.93526223405155,-0.887064217021286,NA,-1.20688852306508
"P_M_Tony_Blair.jpg",0.933591182703657,1.00221785363259,0.741620569529507,0.729167762059243,0.887549713586474,0.734655724165941,-0.0811705773664953,0.345017930950338,0.467646163261669,0.426747311727597,0.496594314577962,-0.645604369359165,-0.674169399328811,-0.744404471578756,-0.926055495684075,-1.00575277405908,-1.19896127553576,-0.499422097409333,-1.20688852306508,NA
