RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
22165,E_M_liam_neeson.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
4536,E_F_angelina_jolie.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
2648,E_F_Judi_Dench.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
2531,P_F_nicola_sturgeon.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
3910,E_F_Kate_Winslet.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
file,isFamiliar,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_tom_hankes.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_george_Wbush.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_sandra_bullock.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_david_cameron.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_esther_mcvey.jpg,0,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_boris_johnson.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_bill_clinton.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_PRITI_PATEL.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_keira_knightley.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_anthony_hopkins.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_angelina_jolie.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_nicolas_cage.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_tehresy_may.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_angela_rayner.jpg,0,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_jennifer_aniston.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_liam_neeson.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_nicola_sturgeon.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_donald_trump.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_michael_caine.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_Kate_Winslet.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_robert_de_niro.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_Hugh_Grant.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_F_Judi_Dench.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_M_Tony_Blair.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
E_M_Martin_Freeman.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
P_F_hillary_clinton.jpg,1,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
age: 33,gender: Female,handedness: right,5e11ff6f814bba8816cca900,"11/28/2021, 19:19:28"
