RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5068,E_M_anthony_hopkins.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4985,E_F_jennifer_aniston.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5328,E_F_jennifer_aniston.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3094,E_F_angelina_jolie.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3090,E_M_Hugh_Grant.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3099,E_F_Kate_Winslet.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3405,E_F_sandra_bullock.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3683,E_M_Martin_Freeman.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4374,P_F_hillary_clinton.jpg,P_F_PRITI_PATEL.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3589,E_F_sandra_bullock.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2737,E_F_sandra_bullock.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2934,E_M_anthony_hopkins.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4868,E_M_liam_neeson.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4854,P_F_esther_mcvey.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3309,E_F_Kate_Winslet.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4787,E_F_angelina_jolie.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4986,P_F_hillary_clinton.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3162,E_M_tom_hankes.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3129,E_F_Kate_Winslet.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4907,E_M_liam_neeson.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3445,E_M_Hugh_Grant.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2427,E_F_angelina_jolie.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3110,E_M_robert_de_niro.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3357,E_F_Kate_Winslet.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3048,P_M_bill_clinton.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3007,E_F_angelina_jolie.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3019,E_M_Hugh_Grant.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3188,E_M_liam_neeson.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4383,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2933,E_M_Martin_Freeman.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2711,E_F_Judi_Dench.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3034,E_F_sandra_bullock.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3231,E_M_liam_neeson.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4236,E_F_jennifer_aniston.jpg,E_F_Judi_Dench.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2630,E_F_Kate_Winslet.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4488,E_M_Hugh_Grant.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3020,E_F_keira_knightley.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3596,E_M_Martin_Freeman.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3206,E_F_Kate_Winslet.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3515,E_M_liam_neeson.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
6389,P_F_angela_rayner.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3881,E_F_keira_knightley.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4283,E_M_tom_hankes.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2916,E_M_tom_hankes.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3454,P_F_esther_mcvey.jpg,P_F_PRITI_PATEL.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3765,E_F_sandra_bullock.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5374,E_M_Hugh_Grant.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2974,E_F_Judi_Dench.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2930,E_M_Martin_Freeman.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3237,E_F_angelina_jolie.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3240,E_M_nicolas_cage.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3411,E_M_Hugh_Grant.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2834,E_M_liam_neeson.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3194,E_F_sandra_bullock.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3065,E_M_nicolas_cage.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2707,E_M_Hugh_Grant.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3013,E_F_Judi_Dench.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3600,E_M_Martin_Freeman.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4897,P_F_nicola_sturgeon.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3200,E_M_Martin_Freeman.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3528,P_M_david_cameron.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2702,P_F_nicola_sturgeon.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2427,P_F_hillary_clinton.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4150,E_F_Kate_Winslet.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3074,E_F_Judi_Dench.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3637,E_F_keira_knightley.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3132,E_M_Martin_Freeman.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2699,E_F_keira_knightley.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3748,E_M_michael_caine.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2971,E_F_sandra_bullock.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2454,P_F_hillary_clinton.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2192,P_F_esther_mcvey.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5100,P_F_angela_rayner.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3190,E_M_Hugh_Grant.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3725,E_F_jennifer_aniston.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2574,E_M_Martin_Freeman.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3349,E_F_Judi_Dench.jpg,E_F_Kate_Winslet.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3236,E_F_angelina_jolie.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2904,E_M_robert_de_niro.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2974,E_M_robert_de_niro.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2711,E_F_sandra_bullock.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4993,E_F_angelina_jolie.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
5561,E_M_liam_neeson.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3721,P_F_nicola_sturgeon.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2771,E_M_robert_de_niro.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3576,E_M_tom_hankes.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3735,E_M_Martin_Freeman.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3018,E_F_jennifer_aniston.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3585,E_F_sandra_bullock.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4244,E_F_jennifer_aniston.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3982,P_M_george_Wbush.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3652,E_M_tom_hankes.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2447,E_F_jennifer_aniston.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4531,E_F_sandra_bullock.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2953,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3744,E_F_Judi_Dench.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3093,E_F_sandra_bullock.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3218,E_F_angelina_jolie.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3870,E_M_liam_neeson.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2711,P_F_PRITI_PATEL.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2747,E_M_Hugh_Grant.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3445,E_F_Kate_Winslet.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3266,E_F_jennifer_aniston.jpg,E_F_Kate_Winslet.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4067,E_M_michael_caine.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3912,E_M_michael_caine.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3717,E_F_sandra_bullock.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3206,E_F_sandra_bullock.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3090,E_M_michael_caine.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2804,E_M_tom_hankes.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3277,P_F_nicola_sturgeon.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3287,E_M_nicolas_cage.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3873,E_F_keira_knightley.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2962,E_F_keira_knightley.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3647,E_F_angelina_jolie.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3129,E_F_Judi_Dench.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
7790,P_F_angela_rayner.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3957,E_F_keira_knightley.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
7998,E_F_jennifer_aniston.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2710,E_F_angelina_jolie.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2894,E_M_anthony_hopkins.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
3160,E_M_Hugh_Grant.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
4075,E_F_Kate_Winslet.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
6672,E_M_anthony_hopkins.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
2504,E_M_tom_hankes.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,57fc3e1a7a62880001c197ac,"11/30/2021, 07:16:41"
