"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
1976,"E_F_jennifer_aniston.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png P_F_nicola_sturgeon.png",-1.50703332594875,"31","Female","right",0,0,FALSE
2444,"E_F_angelina_jolie.png","E_F_sandra_bullock.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_F_sandra_bullock.png",-2.62553462255134,"31","Female","right",1,1,FALSE
2158,"P_M_david_cameron.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_david_cameron.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",0,1,FALSE
4510,"E_F_Kate_Winslet.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",1,1,FALSE
2633,"E_M_robert_de_niro.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png E_M_tom_hankes.png",0.729969267256427,"31","Female","right",1,1,FALSE
2468,"E_F_sandra_bullock.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png E_M_tom_hankes.png",0.729969267256427,"31","Female","right",1,1,FALSE
2228,"E_M_Hugh_Grant.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",0,0,FALSE
2664,"E_M_robert_de_niro.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_F_nicola_sturgeon.png",0.729969267256427,"31","Female","right",1,0,FALSE
2952,"E_F_angelina_jolie.png","E_M_michael_caine.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_M_michael_caine.png",0.729969267256427,"31","Female","right",1,0,FALSE
2330,"E_F_keira_knightley.png","E_M_michael_caine.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png E_M_michael_caine.png",0.729969267256427,"31","Female","right",0,0,FALSE
3052,"P_M_donald_trump.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_donald_trump.png P_M_Tony_Blair.png",-1.50703332594875,"31","Female","right",0,0,FALSE
2554,"E_F_sandra_bullock.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png P_F_nicola_sturgeon.png",-0.388532029346162,"31","Female","right",1,0,FALSE
3302,"P_M_boris_johnson.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_boris_johnson.png P_M_george_Wbush.png",-0.388532029346162,"31","Female","right",0,1,FALSE
2845,"E_M_robert_de_niro.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_M_donald_trump.png",-0.388532029346162,"31","Female","right",1,0,FALSE
3719,"E_F_Kate_Winslet.png","E_F_sandra_bullock.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png E_F_sandra_bullock.png",-1.50703332594875,"31","Female","right",1,1,FALSE
2911,"P_M_david_cameron.png","P_M_donald_trump.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_david_cameron.png P_M_donald_trump.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2417,"P_M_george_Wbush.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_george_Wbush.png P_M_Tony_Blair.png",-0.388532029346162,"31","Female","right",1,0,FALSE
3605,"P_F_nicola_sturgeon.png","P_M_boris_johnson.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_nicola_sturgeon.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",0,0,FALSE
2301,"E_F_sandra_bullock.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",1,0,FALSE
3687,"E_F_angelina_jolie.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_F_hillary_clinton.png",-0.388532029346162,"31","Female","right",1,1,FALSE
2316,"E_F_angelina_jolie.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_donald_trump.png",0.729969267256427,"31","Female","right",1,0,FALSE
2221,"E_M_Hugh_Grant.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_F_hillary_clinton.png",0.729969267256427,"31","Female","right",0,1,FALSE
2096,"P_F_tehresy_may.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_tehresy_may.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",0,0,FALSE
2151,"E_F_angelina_jolie.png","P_M_david_cameron.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_david_cameron.png",0.729969267256427,"31","Female","right",1,0,FALSE
2697,"E_F_keira_knightley.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png P_M_donald_trump.png",0.729969267256427,"31","Female","right",0,0,FALSE
3748,"E_F_jennifer_aniston.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",0,0,FALSE
2910,"E_M_robert_de_niro.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_M_george_Wbush.png",-0.388532029346162,"31","Female","right",1,1,FALSE
2521,"E_M_nicolas_cage.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_nicolas_cage.png P_M_donald_trump.png",0.729969267256427,"31","Female","right",0,0,FALSE
2907,"E_M_tom_hankes.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_tom_hankes.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",1,0,FALSE
3664,"E_M_tom_hankes.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_tom_hankes.png P_F_nicola_sturgeon.png",0.729969267256427,"31","Female","right",1,0,FALSE
2543,"E_F_Judi_Dench.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Judi_Dench.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",1,0,FALSE
2873,"E_F_angelina_jolie.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_M_tom_hankes.png",-0.388532029346162,"31","Female","right",1,1,FALSE
2381,"P_M_boris_johnson.png","P_M_donald_trump.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_boris_johnson.png P_M_donald_trump.png",-1.50703332594875,"31","Female","right",0,0,FALSE
3414,"P_M_bill_clinton.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_bill_clinton.png P_M_george_Wbush.png",-0.388532029346162,"31","Female","right",0,1,FALSE
2899,"E_F_jennifer_aniston.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","3","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png P_F_hillary_clinton.png",-2.62553462255134,"31","Female","right",0,1,FALSE
4156,"E_M_nicolas_cage.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_nicolas_cage.png P_F_tehresy_may.png",0.729969267256427,"31","Female","right",0,0,FALSE
6134,"E_F_keira_knightley.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",0,0,FALSE
4223,"E_M_Hugh_Grant.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_F_nicola_sturgeon.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2889,"E_F_keira_knightley.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png E_M_tom_hankes.png",0.729969267256427,"31","Female","right",0,1,FALSE
8038,"E_M_tom_hankes.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_tom_hankes.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",1,1,FALSE
3436,"E_M_nicolas_cage.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_nicolas_cage.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",0,1,FALSE
2449,"E_F_jennifer_aniston.png","E_F_keira_knightley.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png E_F_keira_knightley.png",-1.50703332594875,"31","Female","right",0,0,FALSE
2425,"E_F_Judi_Dench.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Judi_Dench.png E_M_robert_de_niro.png",0.729969267256427,"31","Female","right",1,1,FALSE
4198,"E_F_sandra_bullock.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png E_M_robert_de_niro.png",0.729969267256427,"31","Female","right",1,1,FALSE
3549,"P_M_david_cameron.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_david_cameron.png P_M_Tony_Blair.png",-0.388532029346162,"31","Female","right",0,0,FALSE
3178,"E_M_michael_caine.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_michael_caine.png P_M_Tony_Blair.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2336,"E_M_michael_caine.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_michael_caine.png P_F_nicola_sturgeon.png",0.729969267256427,"31","Female","right",0,0,FALSE
2543,"E_F_jennifer_aniston.png","E_F_Judi_Dench.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png E_F_Judi_Dench.png",-0.388532029346162,"31","Female","right",0,1,FALSE
2805,"E_F_sandra_bullock.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png P_F_tehresy_may.png",0.729969267256427,"31","Female","right",1,0,FALSE
2465,"E_F_angelina_jolie.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_F_nicola_sturgeon.png",-0.388532029346162,"31","Female","right",1,0,FALSE
3851,"E_F_Kate_Winslet.png","E_F_keira_knightley.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png E_F_keira_knightley.png",-1.50703332594875,"31","Female","right",1,0,FALSE
3023,"E_F_Judi_Dench.png","E_F_Kate_Winslet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Judi_Dench.png E_F_Kate_Winslet.png",-1.50703332594875,"31","Female","right",1,1,FALSE
2512,"P_F_nicola_sturgeon.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_nicola_sturgeon.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",0,0,FALSE
3057,"E_F_angelina_jolie.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_M_robert_de_niro.png",0.729969267256427,"31","Female","right",1,1,FALSE
6023,"P_F_hillary_clinton.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_hillary_clinton.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",1,1,FALSE
3756,"E_M_Hugh_Grant.png","P_M_david_cameron.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_M_david_cameron.png",-0.388532029346162,"31","Female","right",0,0,FALSE
4702,"E_F_jennifer_aniston.png","E_M_Hugh_Grant.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png E_M_Hugh_Grant.png",0.729969267256427,"31","Female","right",0,0,FALSE
2710,"E_M_Hugh_Grant.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_M_donald_trump.png",0.729969267256427,"31","Female","right",0,0,FALSE
2915,"P_M_bill_clinton.png","P_M_david_cameron.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_bill_clinton.png P_M_david_cameron.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2631,"E_M_tom_hankes.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_tom_hankes.png P_M_donald_trump.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2487,"E_M_michael_caine.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_michael_caine.png P_M_donald_trump.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2953,"E_F_keira_knightley.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png P_F_nicola_sturgeon.png",-1.50703332594875,"31","Female","right",0,0,FALSE
5807,"P_F_tehresy_may.png","P_M_boris_johnson.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_tehresy_may.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",0,0,FALSE
5303,"E_M_michael_caine.png","P_M_david_cameron.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_michael_caine.png P_M_david_cameron.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2784,"E_F_angelina_jolie.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",1,0,FALSE
2378,"E_M_Hugh_Grant.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png E_M_robert_de_niro.png",-0.388532029346162,"31","Female","right",0,1,FALSE
2397,"E_F_angelina_jolie.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",1,1,FALSE
3937,"E_M_robert_de_niro.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_M_bill_clinton.png",-1.50703332594875,"31","Female","right",1,0,FALSE
2643,"E_F_sandra_bullock.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_sandra_bullock.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",1,0,FALSE
5624,"E_F_angelina_jolie.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_F_tehresy_may.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2948,"E_F_angelina_jolie.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",1,0,FALSE
3808,"E_M_tom_hankes.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_tom_hankes.png P_F_tehresy_may.png",0.729969267256427,"31","Female","right",1,0,FALSE
4774,"E_F_Kate_Winslet.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png P_M_boris_johnson.png",0.729969267256427,"31","Female","right",1,0,FALSE
3538,"E_F_Judi_Dench.png","E_F_keira_knightley.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Judi_Dench.png E_F_keira_knightley.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2600,"P_F_hillary_clinton.png","P_M_donald_trump.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_hillary_clinton.png P_M_donald_trump.png",0.729969267256427,"31","Female","right",1,0,FALSE
2239,"E_F_Kate_Winslet.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",1,0,FALSE
2487,"E_F_angelina_jolie.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",1,0,FALSE
4549,"E_F_angelina_jolie.png","E_F_jennifer_aniston.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_F_jennifer_aniston.png",-1.50703332594875,"31","Female","right",1,0,FALSE
2709,"E_M_robert_de_niro.png","P_M_david_cameron.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_M_david_cameron.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2620,"E_F_jennifer_aniston.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png E_M_tom_hankes.png",0.729969267256427,"31","Female","right",0,1,FALSE
2503,"E_M_michael_caine.png","E_M_nicolas_cage.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_michael_caine.png E_M_nicolas_cage.png",-0.388532029346162,"31","Female","right",0,0,FALSE
2371,"E_F_Kate_Winslet.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png E_M_tom_hankes.png",0.729969267256427,"31","Female","right",1,1,FALSE
1909,"P_F_hillary_clinton.png","P_F_nicola_sturgeon.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_hillary_clinton.png P_F_nicola_sturgeon.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2698,"E_M_Hugh_Grant.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_Hugh_Grant.png P_M_boris_johnson.png",-0.388532029346162,"31","Female","right",0,0,FALSE
1657,"E_F_Kate_Winslet.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png P_F_tehresy_may.png",-0.388532029346162,"31","Female","right",1,0,FALSE
2752,"P_F_hillary_clinton.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_hillary_clinton.png P_M_Tony_Blair.png",0.729969267256427,"31","Female","right",1,0,FALSE
5446,"E_M_robert_de_niro.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_M_robert_de_niro.png P_M_Tony_Blair.png",-0.388532029346162,"31","Female","right",1,0,FALSE
6695,"E_F_Judi_Dench.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Judi_Dench.png P_M_george_Wbush.png",0.729969267256427,"31","Female","right",1,1,FALSE
2289,"P_M_donald_trump.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_M_donald_trump.png P_M_george_Wbush.png",-0.388532029346162,"31","Female","right",0,1,FALSE
6129,"E_F_keira_knightley.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",0,0,FALSE
7086,"E_F_jennifer_aniston.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_jennifer_aniston.png E_M_robert_de_niro.png",0.729969267256427,"31","Female","right",0,1,FALSE
7246,"P_F_nicola_sturgeon.png","P_M_bill_clinton.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","P_F_nicola_sturgeon.png P_M_bill_clinton.png",0.729969267256427,"31","Female","right",0,0,FALSE
9085,"E_F_Kate_Winslet.png","E_M_nicolas_cage.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_Kate_Winslet.png E_M_nicolas_cage.png",0.729969267256427,"31","Female","right",1,0,FALSE
14112,"E_F_angelina_jolie.png","E_F_Kate_Winslet.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_angelina_jolie.png E_F_Kate_Winslet.png",-0.388532029346162,"31","Female","right",1,1,FALSE
2122,"E_F_keira_knightley.png","E_M_Hugh_Grant.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","5bf9a3378b8be600016509ee","05/06/2022, 09:54:25","E_F_keira_knightley.png E_M_Hugh_Grant.png",0.729969267256427,"31","Female","right",0,0,FALSE
