"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
2540,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_tom_hankes.jpg P_M_donald_trump.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3812,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
2471,"E_F_jennifer_aniston.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg",-1.69933360722369,"25","Female","right",1,1,FALSE
2544,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",-0.119202846836246,"25","Female","right",1,1,FALSE
2489,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_tom_hankes.jpg P_M_george_Wbush.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2664,"E_M_Hugh_Grant.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_Hugh_Grant.jpg P_F_nicola_sturgeon.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2351,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2469,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_tom_hankes.jpg P_F_tehresy_may.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3731,"P_F_hillary_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","3","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_hillary_clinton.jpg P_M_donald_trump.jpg",-0.645913100298726,"25","Female","right",1,1,FALSE
3041,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_keira_knightley.jpg P_M_donald_trump.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
4717,"P_M_david_cameron.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","1","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_M_david_cameron.jpg P_M_Tony_Blair.jpg",-1.69933360722369,"25","Female","right",1,1,FALSE
2590,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2486,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
1967,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_michael_caine.jpg P_M_boris_johnson.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2061,"E_F_jennifer_aniston.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg P_M_david_cameron.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1830,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2295,"E_M_Hugh_Grant.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg",0.407507406626235,"25","Female","right",1,1,FALSE
1758,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","1","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-1.69933360722369,"25","Female","right",1,1,FALSE
1671,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
2082,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","1","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",-1.69933360722369,"25","Female","right",1,1,FALSE
1929,"E_F_Judi_Dench.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg P_M_donald_trump.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2125,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1602,"E_F_jennifer_aniston.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg P_F_hillary_clinton.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1949,"E_F_jennifer_aniston.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg P_M_boris_johnson.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1915,"E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
3239,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_michael_caine.jpg P_F_tehresy_may.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1925,"E_F_jennifer_aniston.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_jennifer_aniston.jpg P_M_donald_trump.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
1709,"E_F_Judi_Dench.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Judi_Dench.jpg E_M_nicolas_cage.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
1974,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","2","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg",-1.17262335376121,"25","Female","right",1,1,FALSE
2518,"E_M_michael_caine.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_M_michael_caine.jpg P_M_george_Wbush.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
2519,"E_F_Kate_Winslet.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","60c20abfdccab926283d8f7f","04/25/2022, 20:06:34","E_F_Kate_Winslet.jpg P_F_nicola_sturgeon.jpg",0.934217660088715,"25","Female","right",1,1,FALSE
