"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
3515,"E_F_Kate_Winslet.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png P_M_boris_johnson.png",-1.03720508162046,"33","Female","left",0,1,FALSE
1700,"E_F_sandra_bullock.png","P_M_Tony_Blair.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_sandra_bullock.png P_M_Tony_Blair.png",0.779098747945323,"33","Female","left",0,1,FALSE
1750,"P_M_boris_johnson.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_M_boris_johnson.png P_M_Tony_Blair.png",-0.129053166837569,"33","Female","left",1,1,FALSE
2480,"E_F_sandra_bullock.png","E_M_robert_de_niro.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_sandra_bullock.png E_M_robert_de_niro.png",0.779098747945323,"33","Female","left",0,0,FALSE
2700,"E_M_nicolas_cage.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_nicolas_cage.png P_M_bill_clinton.png",-1.03720508162046,"33","Female","left",0,0,FALSE
2299,"E_M_nicolas_cage.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_nicolas_cage.png P_F_hillary_clinton.png",-1.03720508162046,"33","Female","left",0,0,FALSE
3017,"E_M_michael_caine.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_michael_caine.png E_M_tom_hankes.png",-0.129053166837569,"33","Female","left",0,0,FALSE
2131,"E_M_tom_hankes.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_F_tehresy_may.png",0.779098747945323,"33","Female","left",0,1,FALSE
3351,"E_F_jennifer_aniston.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png P_M_boris_johnson.png",0.779098747945323,"33","Female","left",0,1,FALSE
2882,"E_M_Hugh_Grant.png","E_M_nicolas_cage.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","2","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png E_M_nicolas_cage.png",-1.94535699640335,"33","Female","left",0,0,FALSE
1898,"P_F_tehresy_may.png","P_M_Tony_Blair.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_F_tehresy_may.png P_M_Tony_Blair.png",0.779098747945323,"33","Female","left",1,1,FALSE
1950,"E_F_jennifer_aniston.png","E_F_sandra_bullock.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png E_F_sandra_bullock.png",0.779098747945323,"33","Female","left",0,0,FALSE
1866,"P_F_nicola_sturgeon.png","P_M_george_Wbush.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","P_F_nicola_sturgeon.png P_M_george_Wbush.png",-0.129053166837569,"33","Female","left",0,0,FALSE
2133,"E_M_michael_caine.png","E_M_nicolas_cage.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_michael_caine.png E_M_nicolas_cage.png",-1.03720508162046,"33","Female","left",0,0,FALSE
1703,"E_M_tom_hankes.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_F_nicola_sturgeon.png",0.779098747945323,"33","Female","left",0,0,FALSE
1722,"E_F_keira_knightley.png","P_M_donald_trump.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_keira_knightley.png P_M_donald_trump.png",1.68725066272821,"33","Female","left",0,1,FALSE
3332,"E_F_Kate_Winslet.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Kate_Winslet.png P_F_tehresy_may.png",-0.129053166837569,"33","Female","left",0,1,FALSE
2233,"E_M_tom_hankes.png","P_F_hillary_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_tom_hankes.png P_F_hillary_clinton.png",0.779098747945323,"33","Female","left",0,0,FALSE
1883,"E_M_Hugh_Grant.png","P_F_tehresy_may.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png P_F_tehresy_may.png",0.779098747945323,"33","Female","left",0,1,FALSE
2450,"E_M_Hugh_Grant.png","P_F_nicola_sturgeon.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png P_F_nicola_sturgeon.png",-1.03720508162046,"33","Female","left",0,0,FALSE
3733,"E_F_jennifer_aniston.png","E_F_Judi_Dench.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_jennifer_aniston.png E_F_Judi_Dench.png",-1.03720508162046,"33","Female","left",0,0,FALSE
3132,"E_M_Hugh_Grant.png","E_M_tom_hankes.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_Hugh_Grant.png E_M_tom_hankes.png",-0.129053166837569,"33","Female","left",0,0,FALSE
2050,"E_F_angelina_jolie.png","P_M_george_Wbush.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_angelina_jolie.png P_M_george_Wbush.png",0.779098747945323,"33","Female","left",0,0,FALSE
1850,"E_M_robert_de_niro.png","P_M_boris_johnson.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_M_robert_de_niro.png P_M_boris_johnson.png",0.779098747945323,"33","Female","left",0,1,FALSE
1779,"E_F_Judi_Dench.png","P_M_bill_clinton.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","3","571b3de05d40840013c49f3a","05/04/2022, 10:14:16","E_F_Judi_Dench.png P_M_bill_clinton.png",-1.03720508162046,"33","Female","left",0,0,FALSE
