"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition","pair"
NA,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.40988892,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg E_M_tom_hankes.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.38372886,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.47826886,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.5469713,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.44932532,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.5481566,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_boris_johnson.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.516166,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_david_cameron.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.4644686,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_donald_trump.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.4187079,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg"
NA,"E_F_sandra_bullock.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.46125454,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.3155319,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.21333921,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg E_M_nicolas_cage.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.3799525,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg E_M_robert_de_niro.jpg"
NA,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.3085953,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg"
NA,"E_M_Hugh_Grant.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.38915992,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"CLIP_vit.csv","E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg"
