"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition"
4589,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","3","11","12345","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg",-2.53630276553315,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2524,"P_F_hillary_clinton.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","4","11","12345","P_F_hillary_clinton.jpg P_F_tehresy_may.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4435,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","4","11","12345","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3665,"P_F_nicola_sturgeon.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","11","12345","P_F_nicola_sturgeon.jpg P_M_Tony_Blair.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1907,"E_M_tom_hankes.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_tom_hankes.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1931,"E_F_Judi_Dench.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Judi_Dench.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2931,"P_F_nicola_sturgeon.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","11","12345","P_F_nicola_sturgeon.jpg P_M_david_cameron.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5351,"E_F_keira_knightley.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_keira_knightley.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4193,"E_M_tom_hankes.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","11","12345","E_M_tom_hankes.jpg P_M_george_Wbush.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
6650,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","11","12345","E_M_michael_caine.jpg P_F_tehresy_may.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2986,"E_F_Judi_Dench.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_Judi_Dench.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2632,"E_M_nicolas_cage.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_nicolas_cage.jpg E_M_tom_hankes.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5262,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_sandra_bullock.jpg E_M_tom_hankes.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5620,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","11","12345","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2135,"E_F_jennifer_aniston.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_jennifer_aniston.jpg E_F_Kate_Winslet.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2521,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","11","12345","E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2287,"E_F_jennifer_aniston.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_jennifer_aniston.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3493,"E_M_michael_caine.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","11","12345","E_M_michael_caine.jpg P_M_david_cameron.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2933,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2441,"E_F_angelina_jolie.jpg","E_F_Kate_Winslet.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_angelina_jolie.jpg E_F_Kate_Winslet.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2331,"E_F_sandra_bullock.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_sandra_bullock.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4887,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3724,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","11","12345","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2853,"E_F_Judi_Dench.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Judi_Dench.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4764,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","3","11","12345","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",-2.53630276553315,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3391,"E_F_Kate_Winslet.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","11","12345","E_F_Kate_Winslet.jpg E_M_nicolas_cage.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2253,"E_M_michael_caine.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","11","12345","E_M_michael_caine.jpg P_M_george_Wbush.jpg",-2.53630276553315,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2533,"P_M_david_cameron.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","11","12345","P_M_david_cameron.jpg P_M_george_Wbush.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2607,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","11","12345","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3224,"P_F_hillary_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_hillary_clinton.jpg P_M_david_cameron.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3573,"P_M_boris_johnson.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","11","12345","P_M_boris_johnson.jpg P_M_donald_trump.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3332,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_jennifer_aniston.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3309,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","11","12345","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4081,"E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_robert_de_niro.jpg E_M_tom_hankes.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
8653,"P_M_david_cameron.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","11","12345","P_M_david_cameron.jpg P_M_Tony_Blair.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3027,"E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","11","12345","E_M_Hugh_Grant.jpg P_M_david_cameron.jpg",-2.53630276553315,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3213,"E_M_Hugh_Grant.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","11","12345","E_M_Hugh_Grant.jpg E_M_tom_hankes.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2657,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","11","12345","E_F_keira_knightley.jpg P_F_tehresy_may.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2595,"E_F_keira_knightley.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_keira_knightley.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2477,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2191,"E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2205,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_tom_hankes.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3337,"E_F_Kate_Winslet.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_Kate_Winslet.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2578,"E_F_keira_knightley.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_keira_knightley.jpg E_M_nicolas_cage.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2143,"E_M_Hugh_Grant.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_Hugh_Grant.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2685,"E_M_nicolas_cage.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_nicolas_cage.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2403,"E_F_Kate_Winslet.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_Kate_Winslet.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2749,"E_F_jennifer_aniston.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_jennifer_aniston.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2067,"E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_jennifer_aniston.jpg E_F_Judi_Dench.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2718,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2592,"P_M_donald_trump.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","11","12345","P_M_donald_trump.jpg P_M_george_Wbush.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2392,"E_F_angelina_jolie.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","11","12345","E_F_angelina_jolie.jpg P_F_hillary_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3935,"P_F_hillary_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","11","12345","P_F_hillary_clinton.jpg P_M_donald_trump.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2725,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_angelina_jolie.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2153,"E_F_keira_knightley.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_keira_knightley.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2366,"P_M_bill_clinton.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_bill_clinton.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4863,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","11","12345","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4003,"E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","11","12345","E_M_michael_caine.jpg E_M_nicolas_cage.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2992,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3080,"E_F_keira_knightley.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_keira_knightley.jpg P_M_bill_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2849,"P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_bill_clinton.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3081,"E_M_tom_hankes.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_tom_hankes.jpg P_M_bill_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3757,"E_M_michael_caine.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_michael_caine.jpg P_F_hillary_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1987,"P_M_bill_clinton.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_bill_clinton.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2341,"E_F_Judi_Dench.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_Judi_Dench.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5683,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","11","12345","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3436,"P_M_bill_clinton.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_bill_clinton.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2019,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2293,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_angelina_jolie.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
5143,"E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","11","12345","E_M_nicolas_cage.jpg E_M_robert_de_niro.jpg",-1.45094797848067,"34","Female","right",1,1,FALSE,"international/./visual_perception"
8995,"E_F_angelina_jolie.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_angelina_jolie.jpg E_F_keira_knightley.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
15451,"E_M_nicolas_cage.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_nicolas_cage.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
8197,"E_F_sandra_bullock.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
13949,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2216,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","11","12345","E_F_keira_knightley.jpg P_M_david_cameron.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2049,"P_F_nicola_sturgeon.jpg","P_M_bill_clinton.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_nicola_sturgeon.jpg P_M_bill_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2033,"E_M_robert_de_niro.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2264,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_michael_caine.jpg P_M_boris_johnson.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2921,"E_F_angelina_jolie.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_angelina_jolie.jpg E_M_tom_hankes.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1779,"E_M_tom_hankes.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_tom_hankes.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
1643,"E_M_tom_hankes.jpg","P_M_donald_trump.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_tom_hankes.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2543,"E_F_sandra_bullock.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","11","12345","E_F_sandra_bullock.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2130,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2065,"E_F_sandra_bullock.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_sandra_bullock.jpg E_M_robert_de_niro.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2671,"E_M_Hugh_Grant.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","11","12345","E_M_Hugh_Grant.jpg P_M_Tony_Blair.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2543,"E_F_Kate_Winslet.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","11","12345","E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3376,"E_M_michael_caine.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","11","12345","E_M_michael_caine.jpg P_M_Tony_Blair.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2962,"E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","11","12345","E_M_tom_hankes.jpg P_F_hillary_clinton.jpg",-0.365593191428202,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3687,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2399,"P_F_hillary_clinton.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_hillary_clinton.jpg P_M_Tony_Blair.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4471,"E_F_angelina_jolie.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","11","12345","E_F_angelina_jolie.jpg P_F_tehresy_may.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2979,"E_M_robert_de_niro.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_robert_de_niro.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2173,"E_M_michael_caine.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","11","12345","E_M_michael_caine.jpg P_M_bill_clinton.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2335,"E_F_sandra_bullock.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_sandra_bullock.jpg E_M_michael_caine.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
3175,"E_M_nicolas_cage.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","11","12345","E_M_nicolas_cage.jpg P_F_nicola_sturgeon.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
4061,"E_F_angelina_jolie.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","11","12345","E_F_angelina_jolie.jpg E_M_nicolas_cage.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
8507,"P_F_nicola_sturgeon.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","11","12345","P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2088,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","6","11","12345","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
2030,"P_M_david_cameron.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","6","11","12345","P_M_david_cameron.jpg P_M_donald_trump.jpg",0.719761595624272,"34","Female","right",1,1,FALSE,"international/./visual_perception"
