"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","condition","pair"
86541,"E_M_michael_caine.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","3","57e508cec3e5930001447391","11/30/2021, 18:24:29",-1.25219605178566,"36","Female","right",1,1,0,0,TRUE,"semantic_pics","E_M_michael_caine.jpg P_M_Tony_Blair.jpg"
3242,"P_M_boris_johnson.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_M_boris_johnson.jpg P_M_david_cameron.jpg"
2693,"E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg"
3601,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_michael_caine.jpg P_F_tehresy_may.jpg"
3272,"E_M_Hugh_Grant.jpg","P_F_angela_rayner.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,0,0,0,TRUE,"semantic_pics","E_M_Hugh_Grant.jpg P_F_angela_rayner.jpg"
5728,"E_F_jennifer_aniston.jpg","P_F_angela_rayner.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,0,0,0,TRUE,"semantic_pics","E_F_jennifer_aniston.jpg P_F_angela_rayner.jpg"
3941,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg"
5045,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg"
2890,"E_M_anthony_hopkins.jpg","E_M_Martin_Freeman.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_anthony_hopkins.jpg E_M_Martin_Freeman.jpg"
4687,"E_F_sandra_bullock.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_sandra_bullock.jpg P_M_david_cameron.jpg"
2724,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg"
5584,"E_M_tom_hankes.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_tom_hankes.jpg P_M_bill_clinton.jpg"
3388,"E_M_liam_neeson.jpg","E_M_nicolas_cage.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_liam_neeson.jpg E_M_nicolas_cage.jpg"
4662,"E_M_tom_hankes.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","57e508cec3e5930001447391","11/30/2021, 18:24:29",1.07774889189949,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_tom_hankes.jpg P_F_tehresy_may.jpg"
5074,"E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_Hugh_Grant.jpg P_M_david_cameron.jpg"
3450,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","57e508cec3e5930001447391","11/30/2021, 18:24:29",0.301100577337773,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg"
3661,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","4","57e508cec3e5930001447391","11/30/2021, 18:24:29",-0.475547737223943,"36","Female","right",1,1,0,0,FALSE,"semantic_pics","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg"
