RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2556,E_rita.jpg,P_yehimovitz.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
3262,P_peretz.jpg,P_smootchi.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2207,E_rita.jpg,P_lapid.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2486,E_shaharHasson.jpg,P_benet.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2531,E_yanai.jpg,P_benet.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
3077,E_rita.jpg,P_michaeli.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,F,4,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2317,E_shaniCo.jpg,P_shaked.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2007,E_harLev.jpg,P_zamir.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2111,E_moniMo.jpg,P_zamir.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2178,P_peretz.jpg,P_yehimovitz.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2109,E_harLev.jpg,E_tavori.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2009,E_tavori.jpg,P_shaked.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
3777,P_michaeli.jpg,P_shaked.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,F,F,3,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2622,P_lapid.jpg,P_peretz.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1973,E_harLev.jpg,E_moniMo.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1959,E_harLev.jpg,E_shaniCo.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,F,F,5,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1970,E_ornaBanai.jpg,E_shaharHasson.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
5115,P_benet.jpg,P_lapid.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
4031,E_shaharHasson.jpg,E_yanai.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2097,P_lapid.jpg,P_zamir.jpg,TRUE,pictures/stimuli/Politics,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2167,E_ornaBanai.jpg,P_liberman.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2162,E_alfi.jpg,E_rita.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1870,E_harLev.jpg,P_peretz.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2281,E_shaniCo.jpg,P_zamir.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2078,E_ivri.jpg,E_yanai.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2024,E_alfi.jpg,E_yanai.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1843,E_harLev.jpg,P_benet.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2077,E_alfi.jpg,E_ornaBanai.jpg,TRUE,pictures/stimuli/Entertainmant,pictures/stimuli/Entertainmant,M,F,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
1764,E_katorza.jpg,P_liberman.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,M,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
3611,E_shaniCo.jpg,P_smootchi.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
2013,E_rita.jpg,P_liberman.jpg,FALSE,pictures/stimuli/Entertainmant,pictures/stimuli/Politics,F,M,6,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
file,isFamiliar,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_tavori.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_katorza.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_zamir.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_ornaBanai.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_shaharHasson.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_lapid.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_peretz.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_rita.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_smootchi.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_shaniCo.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_ivri.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_yehimovitz.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_michaeli.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_liberman.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_moniMo.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_benet.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
P_shaked.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_yanai.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_alfi.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
E_harLev.jpg,1,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
age: 25,gender: M,handedness: right,6068a8973da6db3710d57b12,"06/15/2022, 09:52:48"
