"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","vividness_img1","vividness_img2","reject_trial","pair"
1765,"E_C_M_mushonov.jpg","P_P_M_liberman.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,1,0,0,TRUE,"E_C_M_mushonov.jpg P_P_M_liberman.jpg"
1715,"E_C_F_shaniCo.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_shaniCo.jpg P_N_M_lapid.jpg"
2485,"E_C_F_shaniCo.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,0,0,0,TRUE,"E_C_F_shaniCo.jpg E_H_F_yanai.jpg"
1116,"E_C_M_shaharHasson.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,0,0,0,TRUE,"E_C_M_shaharHasson.jpg E_H_F_yanai.jpg"
2727,"E_C_M_alfi.jpg","P_P_M_peretz.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,0,0,0,TRUE,"E_C_M_alfi.jpg P_P_M_peretz.jpg"
3665,"E_C_F_ornaBanai.jpg","P_N_M_lapid.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_ornaBanai.jpg P_N_M_lapid.jpg"
2038,"E_M_F_rita.jpg","P_P_F_michaeliM.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_M_F_rita.jpg P_P_F_michaeliM.jpg"
2886,"P_P_M_peretz.jpg","P_P_M_zamir.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",0,0,0,0,TRUE,"P_P_M_peretz.jpg P_P_M_zamir.jpg"
1453,"P_P_M_benet.jpg","P_P_F_michaeliM.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"P_P_F_michaeliM.jpg P_P_M_benet.jpg"
1115,"E_C_M_katorza.jpg","E_H_F_yanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,0,0,0,TRUE,"E_C_M_katorza.jpg E_H_F_yanai.jpg"
2680,"P_N_M_lapid.jpg","P_P_M_smootrich.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",1,1,0,0,TRUE,"P_N_M_lapid.jpg P_P_M_smootrich.jpg"
2212,"E_C_M_alfi.jpg","E_M_M_tavori.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",1,1,0,0,TRUE,"E_C_M_alfi.jpg E_M_M_tavori.jpg"
2100,"E_H_F_yanai.jpg","P_P_F_michaeliM.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",0,1,0,0,TRUE,"E_H_F_yanai.jpg P_P_F_michaeliM.jpg"
2225,"P_N_F_yehimovitz.jpg","P_P_M_zamir.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,0,0,0,TRUE,"P_N_F_yehimovitz.jpg P_P_M_zamir.jpg"
3863,"E_C_M_alfi.jpg","P_P_F_shaked.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_M_alfi.jpg P_P_F_shaked.jpg"
3615,"E_C_M_shaharHasson.jpg","E_C_F_ornaBanai.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","3","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-1.71207590675671,"31","M","right",1,1,0,0,TRUE,"E_C_F_ornaBanai.jpg E_C_M_shaharHasson.jpg"
2100,"E_C_M_alfi.jpg","P_P_M_benet.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,1,0,0,TRUE,"E_C_M_alfi.jpg P_P_M_benet.jpg"
2119,"E_H_F_yanai.jpg","P_P_M_smootrich.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,1,0,0,TRUE,"E_H_F_yanai.jpg P_P_M_smootrich.jpg"
1756,"E_C_F_ornaBanai.jpg","P_P_M_benet.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"E_C_F_ornaBanai.jpg P_P_M_benet.jpg"
1700,"P_P_M_liberman.jpg","P_P_F_michaeliM.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",1,1,0,0,TRUE,"P_P_F_michaeliM.jpg P_P_M_liberman.jpg"
3263,"E_C_M_mushonov.jpg","E_C_F_shaniCo.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","F","4","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",-0.818409911471615,"31","M","right",0,1,0,0,TRUE,"E_C_F_shaniCo.jpg E_C_M_mushonov.jpg"
4910,"E_C_F_ornaBanai.jpg","P_N_F_yehimovitz.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.0752560838134821,"31","M","right",1,1,0,0,TRUE,"E_C_F_ornaBanai.jpg P_N_F_yehimovitz.jpg"
1797,"P_P_M_peretz.jpg","P_P_F_shaked.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","F","6","5ba8d21cd08ab20001c82ecf","08/06/2022, 16:32:57",0.968922079098579,"31","M","right",0,1,0,0,TRUE,"P_P_F_shaked.jpg P_P_M_peretz.jpg"
