RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7748,E_F_angelina_jolie.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
14411,P_M_david_cameron.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6613,E_M_robert_de_niro.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5490,E_M_Martin_Freeman.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3517,P_F_esther_mcvey.jpg,P_F_hillary_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5864,E_M_liam_neeson.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6810,E_F_angelina_jolie.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6465,E_F_Kate_Winslet.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11833,E_F_sandra_bullock.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
8295,P_M_donald_trump.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5135,E_M_liam_neeson.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6055,E_M_nicolas_cage.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5317,E_M_Martin_Freeman.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4078,E_F_Kate_Winslet.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3391,E_F_sandra_bullock.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3114,E_M_robert_de_niro.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6502,E_M_Hugh_Grant.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4548,E_F_jennifer_aniston.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4973,E_M_michael_caine.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4547,P_M_david_cameron.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3834,P_F_hillary_clinton.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11218,E_M_Hugh_Grant.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4658,E_M_tom_hankes.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
8434,E_M_anthony_hopkins.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3937,E_F_Judi_Dench.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6885,E_M_robert_de_niro.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4042,E_M_Hugh_Grant.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5897,E_F_sandra_bullock.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4302,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7444,E_F_sandra_bullock.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3534,P_F_esther_mcvey.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
2937,E_F_Judi_Dench.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
38291,E_M_Martin_Freeman.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5637,E_F_keira_knightley.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3863,E_M_michael_caine.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3710,P_F_esther_mcvey.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
9507,P_F_esther_mcvey.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5199,E_M_Martin_Freeman.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5772,E_F_angelina_jolie.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3659,E_F_keira_knightley.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
80315,E_F_sandra_bullock.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
17524,E_M_liam_neeson.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5475,E_F_jennifer_aniston.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4070,E_F_jennifer_aniston.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
10503,E_F_Judi_Dench.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5674,P_M_donald_trump.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
9878,P_M_boris_johnson.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
97781,P_F_angela_rayner.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4391,P_F_nicola_sturgeon.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4766,E_M_Martin_Freeman.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4863,E_M_anthony_hopkins.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6138,E_F_angelina_jolie.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5072,E_F_sandra_bullock.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4979,P_F_hillary_clinton.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3235,E_F_sandra_bullock.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4758,E_M_Martin_Freeman.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
3136,E_M_Martin_Freeman.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4849,E_F_keira_knightley.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5342,P_F_tehresy_may.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5139,P_F_angela_rayner.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7146,E_F_sandra_bullock.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
88492,E_F_Kate_Winslet.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5183,E_F_angelina_jolie.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
2861,E_M_nicolas_cage.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11653,E_M_michael_caine.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
17472,E_M_anthony_hopkins.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
13023,E_M_michael_caine.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4359,E_M_nicolas_cage.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
15745,E_F_Kate_Winslet.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4929,P_F_nicola_sturgeon.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
22827,E_M_anthony_hopkins.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5162,E_F_Judi_Dench.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5188,E_F_keira_knightley.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
10339,E_F_keira_knightley.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7757,E_F_Judi_Dench.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11503,E_F_angelina_jolie.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6734,E_M_michael_caine.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
8555,E_F_Kate_Winslet.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7621,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6259,E_M_Hugh_Grant.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11819,E_M_nicolas_cage.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
7432,E_F_sandra_bullock.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
11486,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6001,P_F_tehresy_may.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5584,E_M_tom_hankes.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5551,E_F_jennifer_aniston.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5145,E_F_jennifer_aniston.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6771,E_M_Hugh_Grant.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5390,E_M_michael_caine.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5516,E_F_Kate_Winslet.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
6956,E_M_robert_de_niro.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
10685,E_M_michael_caine.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
9960,E_F_Kate_Winslet.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
5618,E_F_Kate_Winslet.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
14803,P_F_angela_rayner.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
12453,P_F_nicola_sturgeon.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4012,E_M_Martin_Freeman.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4073,E_M_nicolas_cage.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
4736,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
9136,P_F_angela_rayner.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5c5b71a4d365e400015096f9,"11/30/2021, 18:43:17"
