"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","pair","normlised_keyPress","age","gender","handedness","participant"
"4771","E_M_yuda.png","P_F_shaked.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",5,"E_M_yuda.png P_F_shaked.png",-0.288686068068508,"24","F","right","28951"
"2504","E_F_ilanit.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"E_F_ilanit.png E_M_yuda.png",0.640980930796177,"24","F","right","28951"
"2443","E_F_shiri.png","E_M_danker.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",6,"E_F_shiri.png E_M_danker.png",0.640980930796177,"24","F","right","28951"
"3333","P_M_benet.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_benet.png P_M_smut.png",0.640980930796177,"24","F","right","28951"
"2339","E_F_shiri.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_shiri.png P_M_buji.png",0.640980930796177,"24","F","right","28951"
"4396","E_M_danker.png","E_M_yuda.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M",2,"E_M_danker.png E_M_yuda.png",-3.07768706466256,"24","F","right","28951"
"3536","E_F_ninet.png","P_M_saar.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",5,"E_F_ninet.png P_M_saar.png",-0.288686068068508,"24","F","right","28951"
"3224","E_F_ilanit.png","E_F_shiri.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F",3,"E_F_ilanit.png E_F_shiri.png",-2.14802006579788,"24","F","right","28951"
"2592","E_F_ninet.png","E_M_asi.png","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M",5,"E_F_ninet.png E_M_asi.png",-0.288686068068508,"24","F","right","28951"
"3421","P_M_gantz.png","P_M_saar.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_gantz.png P_M_saar.png",0.640980930796177,"24","F","right","28951"
"2283","E_F_rotem_sela.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_smut.png",0.640980930796177,"24","F","right","28951"
"1916","E_F_rotem_sela.png","P_M_buji.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_buji.png",0.640980930796177,"24","F","right","28951"
"1880","E_F_rotem_sela.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_rotem_sela.png P_M_benet.png",0.640980930796177,"24","F","right","28951"
"1650","E_F_ilanit.png","P_M_benet.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M",6,"E_F_ilanit.png P_M_benet.png",0.640980930796177,"24","F","right","28951"
"1631","P_F_michaeli.png","P_M_benet.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M",6,"P_F_michaeli.png P_M_benet.png",0.640980930796177,"24","F","right","28951"
"1399","E_M_asi.png","P_M_smut.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_asi.png P_M_smut.png",0.640980930796177,"24","F","right","28951"
"1718","E_M_yuda.png","P_F_michaeli.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F",3,"E_M_yuda.png P_F_michaeli.png",-2.14802006579788,"24","F","right","28951"
"1601","P_M_gantz.png","P_M_smut.png","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M",6,"P_M_gantz.png P_M_smut.png",0.640980930796177,"24","F","right","28951"
"2428","E_M_danker.png","P_M_lapid.png","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M",6,"E_M_danker.png P_M_lapid.png",0.640980930796177,"24","F","right","28951"
