"","E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg","E_F_Kate_Winslet.jpg","E_F_keira_knightley.jpg","E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","E_M_nicolas_cage.jpg","E_M_robert_de_niro.jpg","E_M_tom_hankes.jpg","P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","P_M_bill_clinton.jpg","P_M_boris_johnson.jpg","P_M_david_cameron.jpg","P_M_donald_trump.jpg","P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg"
"E_M_tom_hankes.jpg",-0.321910097509011,-0.100838442725936,-0.232949212241718,-0.43375155371612,0.105238976552686,-0.414273076218909,-0.543034226921453,-0.456603868709748,-0.895613678177478,-0.747525367998401,NA,0.291477342471699,0.340842450119964,0.648477455894141,-0.0975585321758347,0.428134493001344,0.17059006012012,0.525113717936981,0.233201157490037,-0.0597753326469911
"P_F_hillary_clinton.jpg",-0.357534965235253,-0.187599446351957,-0.0801651475730585,-0.242649706711806,0.576650913508155,0.053695099547437,0.609850895639204,0.415199642291522,0.636533328649489,0.538732808989286,0.291477342471699,NA,-1.20289630651999,-0.921419362117719,-0.636998121038548,-0.622961532477107,-0.43923454497602,-0.253919396021921,-0.315216055757787,-0.768046751537536
"P_F_nicola_sturgeon.jpg",0.402996859786281,0.488735663136362,0.0308213783503242,0.583362645224704,0.426120143864773,0.346923193590663,0.546391955075739,0.671079602791324,0.840438966455947,0.185019252589961,0.340842450119964,-1.20289630651999,NA,-1.00884426550119,-0.36940721930506,-0.321227801432662,-0.369140185445043,0.131122850893585,-0.552356304983952,-0.764414234102615
"P_F_tehresy_may.jpg",0.514818885519156,0.592149161587003,0.0082000777915947,0.770522421448809,0.664361447440622,0.898790393520339,0.535848362957854,0.18902600980443,0.864689603303007,0.398012197476243,0.648477455894141,-0.921419362117719,-1.00884426550119,NA,-0.662498464979724,-0.688284773679899,-0.694640965207421,-0.650300959848469,-0.446071497255096,-0.596369537582564
"P_M_bill_clinton.jpg",0.684666355496149,0.848994080470676,0.586787197052945,0.302600947070986,0.622435050692516,0.949748306448167,-0.160028740737358,-0.0314656839722311,0.208099024153086,-0.0459095567943111,-0.0975585321758347,-0.636998121038548,-0.36940721930506,-0.662498464979724,NA,-0.924203129304546,-0.664180167327862,-0.252534916075084,-0.724664548413732,-1.02826290447389
"P_M_boris_johnson.jpg",0.89392325818606,0.66823723329447,0.41677415763004,0.525717179189239,0.803133637260879,0.98837264008079,0.447210384068722,-0.0255415418612619,0.691789106200926,0.233809938024561,0.428134493001344,-0.622961532477107,-0.321227801432662,-0.688284773679899,-0.924203129304546,NA,-0.90604953547166,-1.23009680632679,-0.842578027164496,-0.666034606466356
"P_M_david_cameron.jpg",0.60571835194327,0.671096010937473,0.386373418428876,0.522610486135905,0.467530200788545,0.521266975984867,-0.41358847820278,0.194799170069391,0.280046194655277,0.221080590042416,0.17059006012012,-0.43923454497602,-0.369140185445043,-0.694640965207421,-0.664180167327862,-0.90604953547166,NA,-0.732153488322665,-0.882048010711481,-0.779122309181671
"P_M_donald_trump.jpg",0.912076880952812,0.957749100153703,0.726132627354439,0.884233894280867,1.10434080505502,1.19075371886725,0.989150991525492,0.462938761226183,0.317914734569982,0.626698537630706,0.525113717936981,-0.253919396021921,0.131122850893585,-0.650300959848469,-0.252534916075084,-1.23009680632679,-0.732153488322665,NA,-0.956176791516653,-0.440325318606833
"P_M_george_Wbush.jpg",0.598026483156289,0.552105701944642,0.444710371269629,0.67496811737787,0.79887089662463,0.898356550689086,0.410718715727447,0.264486335786809,-0.0751739842197679,0.0381194226705283,0.233201157490037,-0.315216055757787,-0.552356304983952,-0.446071497255096,-0.724664548413732,-0.842578027164496,-0.882048010711481,-0.956176791516653,NA,-1.37288595086359
"P_M_Tony_Blair.jpg",0.74331453326749,0.736327868232564,0.373024829800444,0.815979225882943,0.566997334719816,0.949583409401849,-0.200017170429825,0.124115600505244,0.233062625707061,-0.0474284374968507,-0.0597753326469911,-0.768046751537536,-0.764414234102615,-0.596369537582564,-1.02826290447389,-0.666034606466356,-0.779122309181671,-0.440325318606833,-1.37288595086359,NA
