RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed
19254,E_F_galit_gutman.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
3450,E_F_galit_gutman.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3
5197,E_F_rotem_sela.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4
5909,E_F_ninet.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5
3956,P_F_shaked.png,P_M_gantz.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
7293,P_F_shaked.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
5278,P_M_lapid.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
4818,P_F_michaeli.png,P_M_gantz.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5
24677,E_F_shiri.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
4961,P_F_michaeli.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
14617,E_F_rotem_sela.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
8344,E_M_liorA.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
6215,P_F_shaked.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
5210,P_M_benet.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,4
7785,E_F_shiri.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2
6760,P_M_saar.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
9367,E_F_shiri.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
16190,E_F_rotem_sela.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
5252,E_M_asi.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3
11029,E_F_galit_gutman.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
4560,E_M_yuda.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
2512,P_M_lapid.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
4229,P_F_regev.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
2143,P_M_buji.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
1980,E_F_shiri.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5
2554,E_F_galit_gutman.png,E_F_rotem_sela.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4
4211,E_F_shiri.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3
3027,E_M_asi.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
3811,E_F_ilanit.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2
1962,E_F_shiri.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
3109,E_F_rotem_sela.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
1245,E_F_shiri.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
2495,E_F_shiri.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
29241,P_M_gantz.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3
3744,E_M_asi.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
5933,P_M_benet.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3
5503,E_M_liorA.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
5319,E_M_asi.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3
21458,E_F_rotem_sela.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
7423,E_F_ilanit.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
35750,E_M_ido.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
5909,E_M_ido.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
6452,E_M_danker.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3
6325,P_F_regev.png,P_F_shaked.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4
16997,E_M_yuda.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
7637,E_F_ninet.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
8354,P_M_lapid.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,4
5465,E_M_yuda.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
4010,E_F_ilanit.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5
5424,P_F_staiv.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
4914,E_F_ninet.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3
3753,E_M_yuda.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
4395,P_F_staiv.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
4182,P_F_regev.png,P_M_gantz.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
6344,P_M_buji.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,4
11827,E_F_ninet.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
3876,E_M_ido.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5
5285,E_M_liorA.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
3329,E_M_ido.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
7964,E_F_ilanit.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3
7395,P_F_regev.png,P_F_staiv.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4
3968,P_M_lapid.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
4770,E_F_ninet.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
16657,E_F_ninet.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
7332,E_F_ninet.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
5738,E_F_ilanit.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
9579,E_M_liorA.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
4714,E_M_asi.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
13792,E_M_ido.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
4970,P_F_staiv.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
4481,E_M_ido.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6
4320,P_M_benet.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5
2553,P_M_gantz.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,4
4827,E_F_shiri.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
6027,E_M_liorA.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2
29740,E_M_liorA.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4
3275,E_M_danker.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
2712,E_M_danker.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4
2745,E_F_shiri.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
2956,E_F_galit_gutman.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6
2345,P_F_shaked.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5
3945,E_M_ido.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
2844,P_F_regev.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5
6670,E_M_yuda.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,2
2480,E_F_galit_gutman.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
2659,E_M_yuda.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
3565,E_M_asi.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,1
4140,E_F_ilanit.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2
3727,E_F_ilanit.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6
2805,E_M_asi.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4
4184,E_F_shiri.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
3534,E_F_galit_gutman.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
3809,E_F_galit_gutman.png,E_F_ninet.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5
2667,P_F_michaeli.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5
3010,E_F_ilanit.png,E_F_rotem_sela.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4
18898,E_M_asi.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4
2416,E_F_rotem_sela.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
3505,E_M_ido.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
1681,E_F_shiri.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
5456,E_F_shiri.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6
2980,P_F_michaeli.png,P_F_shaked.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5
3218,E_F_galit_gutman.png,E_F_ilanit.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,4
3116,E_F_ninet.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2
2838,E_F_galit_gutman.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,2
2033,E_F_rotem_sela.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
4811,E_F_shiri.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
3145,E_M_danker.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6
3210,E_F_galit_gutman.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
3934,E_M_ido.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3
1858,P_F_staiv.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5
2789,E_M_asi.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
2097,P_F_michaeli.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
2788,P_F_shaked.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
2184,E_F_rotem_sela.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
2159,P_F_regev.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
2656,E_M_danker.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5
2307,E_F_galit_gutman.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
2138,E_F_ninet.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5
2308,E_M_liorA.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
2698,E_M_yuda.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4
4097,E_F_ilanit.png,E_F_ninet.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5
3936,P_F_staiv.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
1397,E_F_galit_gutman.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
5252,P_M_gantz.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
3582,E_F_ilanit.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
3370,E_F_galit_gutman.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
3263,E_F_ninet.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
4314,E_F_ilanit.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
35748,E_M_danker.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4
22477,E_M_yuda.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4
2400,P_F_regev.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
1915,E_M_liorA.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5
3993,E_F_rotem_sela.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
4446,E_F_galit_gutman.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4
4513,E_F_ilanit.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5
2674,E_M_ido.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
1702,P_F_michaeli.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
2948,E_F_shiri.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
3092,P_F_regev.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4
3007,E_F_ninet.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
file,isFamiliar
E_F_rotem_sela.png,1
P_F_staiv.png,1
E_F_ninet.png,1
E_M_liorA.png,1
E_F_shiri.png,1
P_F_michaeli.png,1
E_M_danker.png,1
E_M_yuda.png,1
E_M_ido.png,1
E_M_asi.png,1
P_M_saar.png,1
P_F_regev.png,1
P_F_shaked.png,1
E_F_ilanit.png,1
P_M_benet.png,1
P_M_lapid.png,1
E_F_galit_gutman.png,1
P_M_smut.png,1
P_M_gantz.png,1
P_M_buji.png,1
age: 22,gender: F,handedness: right,subjectID: 30289
RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed
8238,E_F_galit_gutman.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
4022,P_M_benet.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1
2626,P_F_shaked.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
6423,E_M_liorA.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5
3789,P_M_gantz.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
3985,E_M_ido.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
4028,P_M_saar.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
5218,E_F_galit_gutman.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6
3791,E_F_ninet.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
3712,E_M_yuda.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
4812,P_F_shaked.png,P_M_gantz.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
3099,P_M_gantz.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1
4446,E_M_asi.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2
3585,P_F_regev.png,P_F_staiv.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,6
4534,E_F_ninet.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1
4368,E_M_liorA.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,1
5250,E_M_asi.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3591,E_M_asi.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3
3454,E_F_rotem_sela.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5
4062,E_M_danker.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
4106,P_F_shaked.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2
3603,E_M_asi.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3558,E_M_asi.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6
5853,E_F_galit_gutman.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
3202,E_M_ido.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6
3968,P_F_regev.png,P_F_shaked.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,1
3377,P_F_staiv.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6
3005,E_F_ilanit.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
5974,E_F_ilanit.png,P_F_shaked.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6
3440,E_F_ninet.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6
3683,E_F_rotem_sela.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6
3182,P_M_gantz.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
4361,E_F_rotem_sela.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
2624,E_F_ninet.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
3376,E_F_ilanit.png,E_F_ninet.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,6
4692,E_F_rotem_sela.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
5481,P_M_lapid.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
3234,E_F_ilanit.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
2750,P_F_regev.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
3628,E_M_ido.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3117,E_F_ilanit.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3
3071,E_F_ninet.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
5183,E_F_rotem_sela.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
2529,P_F_regev.png,P_M_gantz.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
3772,E_F_ninet.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
3928,E_M_ido.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1
2877,E_F_ilanit.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
2781,E_F_shiri.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
6396,E_M_liorA.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
2743,P_F_regev.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2
3740,E_F_ninet.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
3169,P_M_lapid.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1
6673,E_M_yuda.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3361,E_M_danker.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3
5064,E_F_ilanit.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
3243,E_F_ninet.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6
5664,E_F_ninet.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
2965,P_F_regev.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
2843,E_F_shiri.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
3805,E_M_yuda.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3898,E_F_galit_gutman.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
3880,E_M_danker.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
4750,E_F_galit_gutman.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
4877,E_F_ilanit.png,E_M_danker.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3
7317,E_F_galit_gutman.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,1
2894,E_F_shiri.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
4382,P_F_michaeli.png,P_M_buji.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2
5011,P_F_michaeli.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
4847,E_F_ninet.png,E_M_asi.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
3391,E_M_liorA.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3310,E_F_ilanit.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6
5911,E_F_ilanit.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
3922,E_F_rotem_sela.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
3881,E_F_ilanit.png,E_F_rotem_sela.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
4080,E_M_liorA.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6
3066,P_F_michaeli.png,P_F_shaked.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2
5092,P_F_michaeli.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3
6568,E_F_galit_gutman.png,P_M_saar.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
6716,P_M_buji.png,P_M_smut.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2
3091,P_F_staiv.png,P_M_saar.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6
4070,E_M_danker.png,P_M_gantz.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
3153,E_F_galit_gutman.png,E_F_rotem_sela.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1
3533,E_F_shiri.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
3052,E_F_shiri.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
2737,E_F_shiri.png,P_F_staiv.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
4061,E_F_rotem_sela.png,E_F_shiri.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
3469,E_F_shiri.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
2597,E_M_liorA.png,P_M_benet.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
2509,P_F_shaked.png,P_M_benet.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
3609,E_F_ilanit.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
6674,E_F_rotem_sela.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
2936,E_F_shiri.png,E_M_ido.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2
2547,E_M_danker.png,E_M_yuda.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1
2964,E_M_ido.png,P_M_smut.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6
7248,E_F_shiri.png,P_F_regev.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3
3394,E_F_ninet.png,E_F_rotem_sela.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
2815,E_F_rotem_sela.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5
2576,E_F_galit_gutman.png,E_F_ninet.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2
3380,P_F_michaeli.png,P_M_lapid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,1
3635,E_F_shiri.png,P_M_lapid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
3294,E_F_galit_gutman.png,P_F_michaeli.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4
4874,E_F_ninet.png,P_M_buji.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6
3706,E_F_rotem_sela.png,E_M_liorA.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4
