RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2412,E_M_anthony_hopkins.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3093,E_F_angelina_jolie.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2565,E_M_Martin_Freeman.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4176,E_M_Hugh_Grant.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3691,P_M_george_Wbush.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2629,E_F_Judi_Dench.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3285,E_M_liam_neeson.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4314,E_F_keira_knightley.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2686,E_F_angelina_jolie.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3131,P_M_donald_trump.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2970,E_M_Hugh_Grant.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2613,E_F_keira_knightley.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2506,E_F_jennifer_aniston.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2627,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2648,E_M_Hugh_Grant.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2247,E_F_Kate_Winslet.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4415,E_F_jennifer_aniston.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2211,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3508,P_F_angela_rayner.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4196,E_F_keira_knightley.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
10829,E_F_jennifer_aniston.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3360,E_M_nicolas_cage.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2933,P_M_david_cameron.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3350,E_M_tom_hankes.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4171,E_F_sandra_bullock.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4056,P_F_nicola_sturgeon.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3134,E_M_anthony_hopkins.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4116,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4509,P_F_tehresy_may.jpg,P_M_bill_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2857,E_M_robert_de_niro.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3191,E_F_Judi_Dench.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2478,P_F_nicola_sturgeon.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2762,E_F_keira_knightley.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2634,E_F_angelina_jolie.jpg,E_F_keira_knightley.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2021,P_F_tehresy_may.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
1856,P_F_hillary_clinton.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2378,P_F_hillary_clinton.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2831,E_M_michael_caine.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2376,P_F_angela_rayner.jpg,P_F_hillary_clinton.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
10449,E_M_Hugh_Grant.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4101,P_M_boris_johnson.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2919,P_F_esther_mcvey.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
1908,E_F_Kate_Winslet.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3888,E_M_Martin_Freeman.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
3166,E_F_sandra_bullock.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2701,E_M_Hugh_Grant.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4346,E_F_keira_knightley.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2259,E_F_Judi_Dench.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
5592,E_M_Martin_Freeman.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2460,E_F_sandra_bullock.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4222,E_M_michael_caine.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4957,E_F_sandra_bullock.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
9551,E_M_Martin_Freeman.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2858,E_F_keira_knightley.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
2491,P_M_bill_clinton.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
4094,E_F_jennifer_aniston.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,2,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15"
file,isFamiliar,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_sandra_bullock.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_Martin_Freeman.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_esther_mcvey.jpg,0,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_PRITI_PATEL.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_michael_caine.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_anthony_hopkins.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_bill_clinton.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_angela_rayner.jpg,0,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_boris_johnson.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_angelina_jolie.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_nicolas_cage.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_george_Wbush.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_Tony_Blair.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_tehresy_may.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_jennifer_aniston.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_donald_trump.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_tom_hankes.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_nicola_sturgeon.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_keira_knightley.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_liam_neeson.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_Hugh_Grant.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_Kate_Winslet.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_M_robert_de_niro.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
E_F_Judi_Dench.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_F_hillary_clinton.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
P_M_david_cameron.jpg,1,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,,
age: 25,gender: Female,handedness: right,60fd533ec72b96e7ba6c2a50,"11/28/2021, 14:59:15",,,,,,
