RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4235,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
7075,E_F_Kate_Winslet.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4382,E_F_angelina_jolie.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4625,E_M_liam_neeson.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4938,E_M_Hugh_Grant.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5084,E_M_Hugh_Grant.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4593,E_F_keira_knightley.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5370,P_F_hillary_clinton.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
10396,E_M_nicolas_cage.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4443,E_M_liam_neeson.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3910,E_M_anthony_hopkins.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
6614,P_F_angela_rayner.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4103,E_F_Kate_Winslet.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4069,P_M_david_cameron.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4957,E_M_Hugh_Grant.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3174,E_F_keira_knightley.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
6996,E_F_jennifer_aniston.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4507,E_F_Kate_Winslet.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3039,E_M_anthony_hopkins.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3689,E_F_angelina_jolie.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4286,E_F_angelina_jolie.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
6487,P_F_tehresy_may.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
7038,E_F_jennifer_aniston.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
7577,E_M_michael_caine.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4381,E_F_jennifer_aniston.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,3,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4582,E_F_angelina_jolie.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5851,E_M_anthony_hopkins.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
13663,E_F_Judi_Dench.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4744,E_M_robert_de_niro.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
8201,E_M_Hugh_Grant.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4060,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5368,E_F_sandra_bullock.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3418,P_F_tehresy_may.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5973,E_F_Kate_Winslet.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
5014,E_F_jennifer_aniston.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4686,E_F_keira_knightley.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4570,P_F_angela_rayner.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
4909,E_M_nicolas_cage.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
7752,E_F_Kate_Winslet.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3810,P_F_esther_mcvey.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
6963,P_F_angela_rayner.jpg,P_F_PRITI_PATEL.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3107,E_M_tom_hankes.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
7805,E_F_jennifer_aniston.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3179,E_F_sandra_bullock.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
3251,E_M_anthony_hopkins.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
file,isFamiliar,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_Tony_Blair.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_boris_johnson.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_robert_de_niro.jpg,0,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_angelina_jolie.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_sandra_bullock.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_david_cameron.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_george_Wbush.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_Judi_Dench.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_donald_trump.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_esther_mcvey.jpg,0,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_M_bill_clinton.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_hillary_clinton.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_nicolas_cage.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_nicola_sturgeon.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_tehresy_may.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_PRITI_PATEL.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_Kate_Winslet.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_michael_caine.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_Hugh_Grant.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_anthony_hopkins.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_keira_knightley.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_tom_hankes.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_Martin_Freeman.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_M_liam_neeson.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
P_F_angela_rayner.jpg,0,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
E_F_jennifer_aniston.jpg,1,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
age: 37,gender: Female,handedness: right,5f217daa265393532f3f3018,"11/30/2021, 10:34:52"
