RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5405,E_M_nicolas_cage.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3180,E_F_jennifer_aniston.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5160,E_F_Judi_Dench.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5909,E_F_angelina_jolie.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4951,E_F_angelina_jolie.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4187,E_M_robert_de_niro.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8819,E_F_jennifer_aniston.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3749,E_M_Hugh_Grant.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3733,E_M_anthony_hopkins.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
11132,E_F_jennifer_aniston.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6715,E_M_liam_neeson.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3640,E_F_jennifer_aniston.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
12992,P_F_PRITI_PATEL.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5399,E_F_Kate_Winslet.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6761,P_M_george_Wbush.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3961,E_M_liam_neeson.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7089,E_F_angelina_jolie.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7638,P_M_bill_clinton.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7761,E_F_jennifer_aniston.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4201,E_F_jennifer_aniston.jpg,E_F_Judi_Dench.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4410,E_F_jennifer_aniston.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6006,E_M_tom_hankes.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8879,E_F_jennifer_aniston.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6312,E_M_Hugh_Grant.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8441,E_F_keira_knightley.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5557,E_F_Kate_Winslet.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5951,E_F_Kate_Winslet.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3250,E_F_keira_knightley.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5657,E_F_Judi_Dench.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5680,P_F_PRITI_PATEL.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8057,E_F_sandra_bullock.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6110,E_F_keira_knightley.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6906,E_M_Martin_Freeman.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6721,E_M_tom_hankes.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5894,E_F_Judi_Dench.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3427,E_M_robert_de_niro.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
12655,E_M_robert_de_niro.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6659,E_F_keira_knightley.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4804,E_M_robert_de_niro.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6311,E_M_Martin_Freeman.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4137,P_F_angela_rayner.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2971,E_M_michael_caine.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4263,P_F_esther_mcvey.jpg,P_F_nicola_sturgeon.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4984,P_F_hillary_clinton.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4628,E_F_Judi_Dench.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4452,P_F_nicola_sturgeon.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5928,E_F_jennifer_aniston.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4497,E_F_jennifer_aniston.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2907,E_M_nicolas_cage.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4561,P_M_donald_trump.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3195,E_F_keira_knightley.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7059,E_F_Judi_Dench.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3576,E_F_Kate_Winslet.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3633,E_F_Judi_Dench.jpg,E_M_liam_neeson.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2714,E_M_nicolas_cage.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3640,E_F_Judi_Dench.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6013,E_M_Hugh_Grant.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4146,E_M_michael_caine.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5835,P_M_bill_clinton.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5298,E_F_jennifer_aniston.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3419,E_F_sandra_bullock.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4315,P_M_bill_clinton.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3258,E_M_tom_hankes.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2904,E_F_sandra_bullock.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2525,E_F_keira_knightley.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4979,E_M_anthony_hopkins.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2663,E_F_angelina_jolie.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2569,E_F_Kate_Winslet.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3264,E_M_robert_de_niro.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3973,E_M_nicolas_cage.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2350,E_F_jennifer_aniston.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2541,E_M_liam_neeson.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4417,P_F_angela_rayner.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3742,E_F_Kate_Winslet.jpg,P_M_donald_trump.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4166,E_F_angelina_jolie.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
16324,E_F_Kate_Winslet.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2680,E_F_sandra_bullock.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3987,P_F_tehresy_may.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3752,E_M_Hugh_Grant.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
18961,E_M_anthony_hopkins.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3840,E_F_sandra_bullock.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4717,E_M_michael_caine.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2845,E_F_angelina_jolie.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3312,E_F_Kate_Winslet.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3105,E_F_Judi_Dench.jpg,E_F_Kate_Winslet.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5534,P_F_PRITI_PATEL.jpg,P_F_tehresy_may.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7438,E_M_liam_neeson.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3443,E_F_sandra_bullock.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2823,E_M_anthony_hopkins.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
13362,E_F_keira_knightley.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4127,E_M_Martin_Freeman.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3316,E_M_robert_de_niro.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3620,E_F_sandra_bullock.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8450,E_M_michael_caine.jpg,P_F_tehresy_may.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5462,E_F_angelina_jolie.jpg,E_F_jennifer_aniston.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3891,E_M_anthony_hopkins.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2829,E_M_Martin_Freeman.jpg,P_F_esther_mcvey.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5677,E_F_Judi_Dench.jpg,E_M_tom_hankes.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5613,E_F_Judi_Dench.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5237,E_M_anthony_hopkins.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3930,E_F_jennifer_aniston.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3918,E_F_sandra_bullock.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
11273,E_F_Judi_Dench.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
9312,E_M_anthony_hopkins.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3346,P_M_boris_johnson.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3710,P_M_david_cameron.jpg,P_M_george_Wbush.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3447,E_M_liam_neeson.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3421,E_F_jennifer_aniston.jpg,P_F_hillary_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3158,E_M_nicolas_cage.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2472,E_M_tom_hankes.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3303,E_F_Kate_Winslet.jpg,P_F_angela_rayner.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
2751,P_F_esther_mcvey.jpg,P_F_PRITI_PATEL.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3311,E_M_Hugh_Grant.jpg,E_M_nicolas_cage.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4140,E_M_Martin_Freeman.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3330,E_F_keira_knightley.jpg,E_M_Hugh_Grant.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8501,E_M_liam_neeson.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3066,E_F_angelina_jolie.jpg,P_M_david_cameron.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7221,P_M_david_cameron.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,1,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4067,P_F_hillary_clinton.jpg,P_M_boris_johnson.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7208,E_F_keira_knightley.jpg,E_F_sandra_bullock.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4871,E_M_liam_neeson.jpg,P_F_nicola_sturgeon.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
22656,E_F_angelina_jolie.jpg,E_M_robert_de_niro.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8584,E_F_angelina_jolie.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6354,P_F_PRITI_PATEL.jpg,P_M_donald_trump.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4131,P_M_bill_clinton.jpg,P_M_Tony_Blair.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4798,E_M_Martin_Freeman.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
7905,E_M_Hugh_Grant.jpg,P_F_PRITI_PATEL.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
6170,E_M_Martin_Freeman.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,1,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3338,E_F_sandra_bullock.jpg,P_M_bill_clinton.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5649,E_F_keira_knightley.jpg,E_M_anthony_hopkins.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8068,E_F_angelina_jolie.jpg,E_M_michael_caine.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4146,E_M_liam_neeson.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
3319,E_F_sandra_bullock.jpg,P_M_boris_johnson.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
8835,P_F_tehresy_may.jpg,P_M_david_cameron.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4653,E_M_Martin_Freeman.jpg,P_M_george_Wbush.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
4210,P_F_nicola_sturgeon.jpg,P_F_PRITI_PATEL.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,F,2,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
17864,E_M_Hugh_Grant.jpg,P_M_Tony_Blair.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
5543,E_M_Hugh_Grant.jpg,E_M_Martin_Freeman.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,4,5ed25c093fecaa03fce0868a,"11/30/2021, 10:21:06"
