RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3537,Entertainment_shani.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1989,E_katorza2-250x341.jpg,Entertainment_ornaBanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3891,Entertainment_ornaBanai.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2209,Entertainment_shani.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
5028,E_katorza2-250x341.jpg,Entertainment_mushonov.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
5746,E_guri2-250x310.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2052,E_katorza2-250x341.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2761,Entertainment_ornaBanai.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
5903,Entertainment_har_lev.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,3,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2867,E_guri2-250x310.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1998,Entertainment_HassonShaher.jpg,Entertainment_ornaBanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2144,Entertainment_shani.jpg,Politics_lapid.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3771,Politics_liberman2.jpg,Politics_peretz.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3622,Entertainment_yanai.jpg,Politics_michaeliM.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3155,E_katorza2-250x341.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3352,Politics_benet.jpg,Politics_liberman2.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2571,E_guri2-250x310.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1657,E_guri2-250x310.jpg,Entertainment_rita.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1953,Entertainment_Ivri2.jpg,Entertainment_rita.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,4,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2623,Politics_liberman2.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2010,Entertainment_shani.jpg,Politics_benet.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2507,E_katorza2-250x341.jpg,Politics_shaked.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2855,Politics_lapid.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3557,Entertainment_mushonov.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
4818,E_guri2-250x310.jpg,E_katorza2-250x341.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1959,Entertainment_shimi.jpg,Politics_zamir.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2517,Entertainment_ornaBanai.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2213,Entertainment_Ivri2.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3050,Politics_peretz.jpg,Politics_shaked.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3892,Entertainment_Ivri2.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1782,E_guri2-250x310.jpg,Politics_yehimovitz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2433,Entertainment_rita.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3038,Entertainment_HassonShaher.jpg,Politics_peretz.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2657,Entertainment_shani.jpg,Entertainment_yanai.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3020,Politics_lapid.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2200,Politics_lapid.jpg,Politics_michaeliM.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3049,Politics_liberman2.jpg,Politics_michaeliM.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,F,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
4394,Entertainment_har_lev.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,3,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2291,Entertainment_yanai.jpg,Politics_smootch.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2589,Entertainment_har_lev.jpg,Politics_lapid.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2022,Entertainment_shimi.jpg,Politics_liberman2.jpg,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3270,E_guri2-250x310.jpg,Entertainment_har_lev.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
4433,Politics_shaked.jpg,Politics_smootch.jpg,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
2741,Entertainment_HassonShaher.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
3295,Entertainment_shani.jpg,Entertainment_shimi.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
1971,Entertainment_mushonov.jpg,Entertainment_shani.jpg,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,F,5,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
file,isFamiliar,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_shimi.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_lapid.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_smootch.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_shaked.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
E_katorza2-250x341.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_yanai.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
E_guri2-250x310.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_michaeliM.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_zamir.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_peretz.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_har_lev.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_Ivri2.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_ornaBanai.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_yehimovitz.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_shani.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_rita.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_HassonShaher.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_liberman2.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Entertainment_mushonov.jpg,0,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
Politics_benet.jpg,1,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
age: 26,gender: F,handedness: right,5ef0ca308c145113d9353b22,"06/28/2022, 15:05:20"
