RT,img_1,img_2,isSameProffesion,img1proffesion,img2proffesion,img1Gender,img2Gender,keyPressed,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
5201,E_M_Jimmy_Carr.png,P_M_keir_starmer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,1,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3874,E_M_Peter_Kay.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3214,P_M_david_camer.png,P_M_nigel_farage.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2905,E_F_Jennifer_Saunders.png,E_F_Julie_Walters.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,1,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2800,E_F_Jennifer_Saunders.png,E_F_Sarah_Millican.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,F,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2127,P_M_david_camer.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3177,P_F_Theresa_May.png,P_M_keir_starmer.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,4,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2532,E_M_Michael_McIntyr.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2086,P_M_nigel_farage.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2325,P_M_Gordon_Brown.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2719,E_F_Dawn_Roma_French.png,P_M_Gordon_Brown.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3138,E_F_Jennifer_Saunders.png,E_M_Russell_Howard.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
5737,P_F_nicola_sturge.png,P_M_Michael_Gove.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4741,E_F_Jennifer_Saunders.png,E_M_Michael_McIntyr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,4,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3317,E_M_Ewan_McGregor.png,E_M_Peter_Kay.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2638,E_F_Jennifer_Saunders.png,P_M_jeremy_corbyn.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4005,E_F_Julie_Walters.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2743,E_M_Peter_Kay.png,P_F_nicola_sturge.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3922,E_M_Simon_Pegg.png,P_M_jeremy_corbyn.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
12101,E_M_Ewan_McGregor.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,3,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3748,E_M_Jimmy_Carr.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4199,E_F_Jennifer_Saunders.png,E_M_Ewan_McGregor.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3203,E_F_Julie_Walters.png,E_M_Russell_Howard.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,3,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2956,E_F_Sarah_Millican.png,E_M_Peter_Kay.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3004,E_M_Michael_McIntyr.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,2,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2763,P_M_keir_starmer.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,2,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3369,E_F_Sarah_Millican.png,P_M_nigel_farage.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3347,E_F_Sarah_Millican.png,E_M_Michael_McIntyr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4066,P_F_Theresa_May.png,P_M_Michael_Gove.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3728,E_F_Julie_Walters.png,E_M_Simon_Pegg.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2741,P_F_nicola_sturge.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3736,P_M_Gordon_Brown.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4319,E_M_Russell_Howard.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3695,E_M_Russell_Howard.png,E_M_Simon_Pegg.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3796,P_M_Gordon_Brown.png,P_M_Michael_Gove.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2767,E_F_Dawn_Roma_French.png,P_M_Tony_Blair.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3087,E_F_Julie_Walters.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,F,1,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2513,P_M_jeremy_corbyn.png,P_M_Michael_Gove.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
2971,E_M_Ewan_McGregor.png,P_M_Tony_Blair.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,1,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3674,E_F_Sarah_Millican.png,P_M_Michael_Gove.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4020,E_M_Ewan_McGregor.png,E_M_Michael_McIntyr.png,TRUE,pictures/stimuli/E,pictures/stimuli/E,M,M,2,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4975,E_M_Simon_Pegg.png,P_F_Theresa_May.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,F,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3176,P_M_david_camer.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,3,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3905,P_F_Theresa_May.png,P_M_Tony_Blair.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,F,M,5,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3038,E_F_Julie_Walters.png,P_M_keir_starmer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,4,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
4149,E_M_Jimmy_Carr.png,P_M_Sajid_Javid.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3066,E_M_Ewan_McGregor.png,P_M_nigel_farage.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3347,E_M_Ewan_McGregor.png,P_M_Gordon_Brown.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,M,M,4,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3747,E_F_Jennifer_Saunders.png,P_M_david_camer.png,FALSE,pictures/stimuli/E,pictures/stimuli/P,F,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
3167,P_M_Michael_Gove.png,P_M_Sajid_Javid.png,TRUE,pictures/stimuli/P,pictures/stimuli/P,M,M,6,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
file,isFamiliar,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_Sajid_Javid.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_F_Dawn_Roma_French.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Simon_Pegg.png,1,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_F_Julie_Walters.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Michael_McIntyr.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_Michael_Gove.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_F_Theresa_May.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Peter_Kay.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_Tony_Blair.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_F_Sarah_Millican.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Russell_Howard.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Ewan_McGregor.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_david_camer.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_jeremy_corbyn.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_Gordon_Brown.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_F_Jennifer_Saunders.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_nigel_farage.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_M_keir_starmer.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
P_F_nicola_sturge.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
E_M_Jimmy_Carr.png,0,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
age: 25,gender: Female,handedness: right,5f75cfbb3e500727c8c97631,"07/10/2022, 11:13:01"
